,cv_step,th_majority,th_mode,th_multiplier,mk_size,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
299,0,0.8,simple,1.2,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
300,0,0.8,daytime,1.0,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
301,0,0.8,daytime,1.0,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
302,0,0.8,daytime,1.0,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
303,0,0.8,daytime,1.0,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
304,0,0.8,daytime,1.05,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
305,0,0.8,daytime,1.05,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
306,0,0.8,daytime,1.05,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
307,0,0.8,daytime,1.05,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
308,0,0.8,daytime,1.1,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
309,0,0.8,daytime,1.1,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
310,0,0.8,daytime,1.1,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
311,0,0.8,daytime,1.1,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
312,0,0.8,daytime,1.15,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
313,0,0.8,daytime,1.15,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
314,0,0.8,daytime,1.15,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
315,0,0.8,daytime,1.15,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
316,0,0.8,daytime,1.2,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
317,0,0.8,daytime,1.2,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
318,0,0.8,daytime,1.2,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
319,0,0.8,daytime,1.2,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
320,0,0.9,simple,1.0,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
321,0,0.9,simple,1.0,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
322,0,0.9,simple,1.0,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
323,0,0.9,simple,1.0,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
324,0,0.9,simple,1.05,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
325,0,0.9,simple,1.05,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
326,0,0.9,simple,1.05,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
327,0,0.9,simple,1.05,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
328,0,0.9,simple,1.1,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
329,0,0.9,simple,1.1,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
330,0,0.9,simple,1.1,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
331,0,0.9,simple,1.1,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
332,0,0.9,simple,1.15,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
333,0,0.9,simple,1.15,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
334,0,0.9,simple,1.15,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
335,0,0.9,simple,1.15,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
336,0,0.9,simple,1.2,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
337,0,0.9,simple,1.2,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
338,0,0.9,simple,1.2,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
339,0,0.9,simple,1.2,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
340,0,0.9,daytime,1.0,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
341,0,0.9,daytime,1.0,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
342,0,0.9,daytime,1.0,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
343,0,0.9,daytime,1.0,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
344,0,0.9,daytime,1.05,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
345,0,0.9,daytime,1.05,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
346,0,0.9,daytime,1.05,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
347,0,0.9,daytime,1.05,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
348,0,0.9,daytime,1.1,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
349,0,0.9,daytime,1.1,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
350,0,0.9,daytime,1.1,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
351,0,0.9,daytime,1.1,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
352,0,0.9,daytime,1.15,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
353,0,0.9,daytime,1.15,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
354,0,0.9,daytime,1.15,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
355,0,0.9,daytime,1.15,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
356,0,0.9,daytime,1.2,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
357,0,0.9,daytime,1.2,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
358,0,0.9,daytime,1.2,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
359,0,0.9,daytime,1.2,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
360,0,1.0,simple,1.0,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
361,0,1.0,simple,1.0,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
362,0,1.0,simple,1.0,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
363,0,1.0,simple,1.0,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
364,0,1.0,simple,1.05,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
365,0,1.0,simple,1.05,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
366,0,1.0,simple,1.05,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
367,0,1.0,simple,1.05,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
368,0,1.0,simple,1.1,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
369,0,1.0,simple,1.1,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
370,0,1.0,simple,1.1,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
371,0,1.0,simple,1.1,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
372,0,1.0,simple,1.15,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
373,0,1.0,simple,1.15,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
374,0,1.0,simple,1.15,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
375,0,1.0,simple,1.15,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
376,0,1.0,simple,1.2,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
377,0,1.0,simple,1.2,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
378,0,1.0,simple,1.2,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
379,0,1.0,simple,1.2,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
380,0,1.0,daytime,1.0,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
381,0,1.0,daytime,1.0,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
382,0,1.0,daytime,1.0,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
383,0,1.0,daytime,1.0,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
384,0,1.0,daytime,1.05,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
385,0,1.0,daytime,1.05,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
386,0,1.0,daytime,1.05,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
387,0,1.0,daytime,1.05,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
388,0,1.0,daytime,1.1,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
389,0,1.0,daytime,1.1,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
390,0,1.0,daytime,1.1,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
391,0,1.0,daytime,1.1,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
392,0,1.0,daytime,1.15,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
393,0,1.0,daytime,1.15,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
394,0,1.0,daytime,1.15,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
395,0,1.0,daytime,1.15,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
396,0,1.0,daytime,1.2,1,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
397,0,1.0,daytime,1.2,3,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
398,0,1.0,daytime,1.2,5,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
399,0,1.0,daytime,1.2,7,0.47,0.0,1.0,0.0,999999999.0,0.0,999999999.0
400,1,0.1,simple,1.0,1,0.89,0.784,1.0,1.0,12.775,34.288,0.0
401,1,0.1,simple,1.0,3,0.89,0.784,1.0,1.0,14.85,34.184,0.0
402,1,0.1,simple,1.0,5,0.88,0.765,1.0,1.0,13.205,28.405,0.0
403,1,0.1,simple,1.0,7,0.87,0.745,1.0,1.0,15.842,35.276,1.0
404,1,0.1,simple,1.05,1,0.87,0.745,1.0,1.0,5.632,13.937,0.0
405,1,0.1,simple,1.05,3,0.87,0.745,1.0,1.0,7.816,14.754,0.0
406,1,0.1,simple,1.05,5,0.87,0.745,1.0,1.0,10.079,15.992,0.0
407,1,0.1,simple,1.05,7,0.86,0.725,1.0,1.0,11.486,17.01,0.0
408,1,0.1,simple,1.1,1,0.87,0.745,1.0,1.0,5.684,13.964,0.0
409,1,0.1,simple,1.1,3,0.87,0.745,1.0,1.0,7.895,14.85,0.0
410,1,0.1,simple,1.1,5,0.87,0.745,1.0,1.0,10.237,16.228,0.0
411,1,0.1,simple,1.1,7,0.86,0.725,1.0,1.0,14.081,25.924,0.0
412,1,0.1,simple,1.15,1,0.87,0.745,1.0,1.0,5.737,13.971,0.0
413,1,0.1,simple,1.15,3,0.87,0.745,1.0,1.0,7.947,14.848,0.0
414,1,0.1,simple,1.15,5,0.87,0.745,1.0,1.0,12.684,25.233,0.5
415,1,0.1,simple,1.15,7,0.86,0.725,1.0,1.0,20.649,51.884,1.0
416,1,0.1,simple,1.2,1,0.87,0.745,1.0,1.0,15.737,51.695,0.0
417,1,0.1,simple,1.2,3,0.87,0.745,1.0,1.0,18.026,51.703,0.0
418,1,0.1,simple,1.2,5,0.86,0.725,1.0,1.0,11.784,25.14,0.0
419,1,0.1,simple,1.2,7,0.84,0.686,1.0,1.0,9.686,15.231,0.0
420,1,0.1,daytime,1.0,1,0.97,0.941,1.0,1.0,4.292,10.522,0.0
421,1,0.1,daytime,1.0,3,0.96,0.922,1.0,1.0,6.745,15.549,0.0
422,1,0.1,daytime,1.0,5,0.96,0.922,1.0,1.0,7.234,15.476,0.0
423,1,0.1,daytime,1.0,7,0.96,0.922,1.0,1.0,11.489,26.395,0.0
424,1,0.1,daytime,1.05,1,0.97,0.941,1.0,1.0,4.521,10.695,0.0
425,1,0.1,daytime,1.05,3,0.96,0.922,1.0,1.0,7.915,19.417,0.0
426,1,0.1,daytime,1.05,5,0.96,0.922,1.0,1.0,9.298,20.285,0.0
427,1,0.1,daytime,1.05,7,0.96,0.922,1.0,1.0,14.574,29.791,0.0
428,1,0.1,daytime,1.1,1,0.97,0.941,1.0,1.0,5.5,14.883,0.0
429,1,0.1,daytime,1.1,3,0.96,0.922,1.0,1.0,9.872,22.027,0.0
430,1,0.1,daytime,1.1,5,0.96,0.922,1.0,1.0,11.298,24.341,0.0
431,1,0.1,daytime,1.1,7,0.96,0.922,1.0,1.0,16.83,34.973,0.0
432,1,0.1,daytime,1.15,1,0.96,0.922,1.0,1.0,10.085,24.681,0.0
433,1,0.1,daytime,1.15,3,0.96,0.922,1.0,1.0,10.894,24.652,0.0
434,1,0.1,daytime,1.15,5,0.96,0.922,1.0,1.0,15.511,35.096,0.0
435,1,0.1,daytime,1.15,7,0.96,0.922,1.0,1.0,16.936,35.138,0.0
436,1,0.1,daytime,1.2,1,0.96,0.922,1.0,1.0,10.255,25.257,0.0
437,1,0.1,daytime,1.2,3,0.96,0.922,1.0,1.0,17.191,41.278,0.0
438,1,0.1,daytime,1.2,5,0.96,0.922,1.0,1.0,17.936,40.987,0.0
439,1,0.1,daytime,1.2,7,0.96,0.922,1.0,1.0,19.085,41.026,0.0
440,1,0.2,simple,1.0,1,0.85,0.706,1.0,1.0,5.583,13.43,0.0
441,1,0.2,simple,1.0,3,0.85,0.706,1.0,1.0,7.889,14.418,0.0
442,1,0.2,simple,1.0,5,0.85,0.706,1.0,1.0,9.167,14.912,0.0
443,1,0.2,simple,1.0,7,0.83,0.667,1.0,1.0,10.618,16.291,0.0
444,1,0.2,simple,1.05,1,0.84,0.686,1.0,1.0,5.743,13.586,0.0
445,1,0.2,simple,1.05,3,0.84,0.686,1.0,1.0,10.771,25.142,0.0
446,1,0.2,simple,1.05,5,0.84,0.686,1.0,1.0,11.771,25.366,0.0
447,1,0.2,simple,1.05,7,0.83,0.667,1.0,1.0,13.412,26.152,0.0
448,1,0.2,simple,1.1,1,0.84,0.686,1.0,1.0,8.8,25.534,0.0
449,1,0.2,simple,1.1,3,0.84,0.686,1.0,1.0,10.8,25.283,0.0
450,1,0.2,simple,1.1,5,0.84,0.686,1.0,1.0,11.8,25.505,0.0
451,1,0.2,simple,1.1,7,0.83,0.667,1.0,1.0,15.441,28.785,0.0
452,1,0.2,simple,1.15,1,0.84,0.686,1.0,1.0,8.829,25.677,0.0
453,1,0.2,simple,1.15,3,0.83,0.667,1.0,1.0,7.118,13.545,0.0
454,1,0.2,simple,1.15,5,0.83,0.667,1.0,1.0,8.147,14.234,0.0
455,1,0.2,simple,1.15,7,0.82,0.647,1.0,1.0,11.788,19.915,0.0
456,1,0.2,simple,1.2,1,0.83,0.667,1.0,1.0,5.618,13.673,0.0
457,1,0.2,simple,1.2,3,0.83,0.667,1.0,1.0,7.235,13.623,0.5
458,1,0.2,simple,1.2,5,0.82,0.647,1.0,1.0,10.667,19.28,0.0
459,1,0.2,simple,1.2,7,0.8,0.608,1.0,1.0,12.226,24.749,0.0
460,1,0.2,daytime,1.0,1,0.95,0.902,1.0,1.0,14.239,44.876,0.0
461,1,0.2,daytime,1.0,3,0.94,0.882,1.0,1.0,13.533,34.077,0.0
462,1,0.2,daytime,1.0,5,0.93,0.863,1.0,1.0,11.773,28.14,0.0
463,1,0.2,daytime,1.0,7,0.93,0.863,1.0,1.0,12.773,28.535,0.0
464,1,0.2,daytime,1.05,1,0.94,0.882,1.0,1.0,11.422,34.031,0.0
465,1,0.2,daytime,1.05,3,0.94,0.882,1.0,1.0,13.956,34.407,0.0
466,1,0.2,daytime,1.05,5,0.93,0.863,1.0,1.0,12.023,28.588,0.0
467,1,0.2,daytime,1.05,7,0.93,0.863,1.0,1.0,13.432,28.879,0.5
468,1,0.2,daytime,1.1,1,0.94,0.882,1.0,1.0,13.6,39.293,0.0
469,1,0.2,daytime,1.1,3,0.93,0.863,1.0,1.0,11.0,28.483,0.0
470,1,0.2,daytime,1.1,5,0.93,0.863,1.0,1.0,12.045,28.581,0.0
471,1,0.2,daytime,1.1,7,0.93,0.863,1.0,1.0,13.455,28.871,0.5
472,1,0.2,daytime,1.15,1,0.94,0.882,1.0,1.0,13.756,39.309,0.0
473,1,0.2,daytime,1.15,3,0.93,0.863,1.0,1.0,11.136,28.522,0.5
474,1,0.2,daytime,1.15,5,0.92,0.843,1.0,1.0,10.744,25.662,1.0
475,1,0.2,daytime,1.15,7,0.92,0.843,1.0,1.0,12.302,26.213,1.0
476,1,0.2,daytime,1.2,1,0.93,0.863,1.0,1.0,10.932,33.033,0.0
477,1,0.2,daytime,1.2,3,0.92,0.843,1.0,1.0,9.326,25.52,0.0
478,1,0.2,daytime,1.2,5,0.92,0.843,1.0,1.0,11.791,26.074,2.0
479,1,0.2,daytime,1.2,7,0.92,0.843,1.0,1.0,17.93,36.643,2.0
480,1,0.3,simple,1.0,1,0.77,0.549,1.0,1.0,3.571,10.995,0.0
481,1,0.3,simple,1.0,3,0.77,0.549,1.0,1.0,5.429,11.21,0.0
482,1,0.3,simple,1.0,5,0.77,0.549,1.0,1.0,6.714,12.349,0.0
483,1,0.3,simple,1.0,7,0.77,0.549,1.0,1.0,7.464,13.062,0.0
484,1,0.3,simple,1.05,1,0.76,0.529,1.0,1.0,3.667,11.185,0.0
485,1,0.3,simple,1.05,3,0.76,0.529,1.0,1.0,5.593,11.383,0.0
486,1,0.3,simple,1.05,5,0.76,0.529,1.0,1.0,6.889,12.541,0.0
487,1,0.3,simple,1.05,7,0.76,0.529,1.0,1.0,7.667,13.258,0.0
488,1,0.3,simple,1.1,1,0.76,0.529,1.0,1.0,3.667,11.185,0.0
489,1,0.3,simple,1.1,3,0.76,0.529,1.0,1.0,5.593,11.383,0.0
490,1,0.3,simple,1.1,5,0.76,0.529,1.0,1.0,6.963,12.506,0.0
491,1,0.3,simple,1.1,7,0.75,0.51,1.0,1.0,7.962,13.424,0.0
492,1,0.3,simple,1.15,1,0.76,0.529,1.0,1.0,3.667,11.185,0.0
493,1,0.3,simple,1.15,3,0.76,0.529,1.0,1.0,5.593,11.383,0.0
494,1,0.3,simple,1.15,5,0.76,0.529,1.0,1.0,6.963,12.506,0.0
495,1,0.3,simple,1.15,7,0.75,0.51,1.0,1.0,7.962,13.424,0.0
496,1,0.3,simple,1.2,1,0.74,0.49,1.0,1.0,1.88,6.16,0.0
497,1,0.3,simple,1.2,3,0.74,0.49,1.0,1.0,3.96,7.062,0.0
498,1,0.3,simple,1.2,5,0.74,0.49,1.0,1.0,5.36,9.178,0.0
499,1,0.3,simple,1.2,7,0.74,0.49,1.0,1.0,6.2,10.331,0.0
500,1,0.3,daytime,1.0,1,0.9,0.804,1.0,1.0,14.902,42.208,0.0
501,1,0.3,daytime,1.0,3,0.89,0.784,1.0,1.0,11.375,29.438,1.0
502,1,0.3,daytime,1.0,5,0.89,0.784,1.0,1.0,12.625,29.494,2.0
503,1,0.3,daytime,1.0,7,0.89,0.784,1.0,1.0,13.175,29.601,2.0
504,1,0.3,daytime,1.05,1,0.89,0.784,1.0,1.0,10.6,29.684,0.0
505,1,0.3,daytime,1.05,3,0.89,0.784,1.0,1.0,11.875,29.506,1.5
506,1,0.3,daytime,1.05,5,0.89,0.784,1.0,1.0,14.2,33.766,2.0
507,1,0.3,daytime,1.05,7,0.88,0.765,1.0,1.0,11.359,26.587,2.0
508,1,0.3,daytime,1.1,1,0.89,0.784,1.0,1.0,12.125,34.074,0.0
509,1,0.3,daytime,1.1,3,0.89,0.784,1.0,1.0,13.3,33.824,2.5
510,1,0.3,daytime,1.1,5,0.88,0.765,1.0,1.0,11.769,26.843,3.0
511,1,0.3,daytime,1.1,7,0.88,0.765,1.0,1.0,13.0,27.124,3.0
512,1,0.3,daytime,1.15,1,0.88,0.765,1.0,1.0,8.692,26.559,0.0
513,1,0.3,daytime,1.15,3,0.88,0.765,1.0,1.0,9.974,26.373,3.0
514,1,0.3,daytime,1.15,5,0.88,0.765,1.0,1.0,12.615,27.07,3.0
515,1,0.3,daytime,1.15,7,0.88,0.765,1.0,1.0,14.359,27.956,3.0
516,1,0.3,daytime,1.2,1,0.87,0.745,1.0,1.0,11.105,28.178,0.0
517,1,0.3,daytime,1.2,3,0.87,0.745,1.0,1.0,13.368,28.291,2.0
518,1,0.3,daytime,1.2,5,0.87,0.745,1.0,1.0,15.368,28.607,4.0
519,1,0.3,daytime,1.2,7,0.87,0.745,1.0,1.0,15.947,28.698,4.0
520,1,0.4,simple,1.0,1,0.7,0.412,1.0,1.0,6.476,13.707,0.0
521,1,0.4,simple,1.0,3,0.7,0.412,1.0,1.0,10.19,17.654,0.0
522,1,0.4,simple,1.0,5,0.68,0.373,1.0,1.0,10.105,16.029,0.0
523,1,0.4,simple,1.0,7,0.68,0.373,1.0,1.0,13.158,18.74,0.0
524,1,0.4,simple,1.05,1,0.69,0.392,1.0,1.0,7.7,15.304,0.0
525,1,0.4,simple,1.05,3,0.67,0.353,1.0,1.0,10.278,16.835,0.0
526,1,0.4,simple,1.05,5,0.66,0.333,1.0,1.0,10.588,16.471,0.0
527,1,0.4,simple,1.05,7,0.66,0.333,1.0,1.0,12.0,17.351,0.0
528,1,0.4,simple,1.1,1,0.67,0.353,1.0,1.0,9.944,16.998,0.0
529,1,0.4,simple,1.1,3,0.67,0.353,1.0,1.0,12.056,20.214,0.0
530,1,0.4,simple,1.1,5,0.66,0.333,1.0,1.0,12.0,20.103,0.0
531,1,0.4,simple,1.1,7,0.66,0.333,1.0,1.0,13.294,20.508,0.0
532,1,0.4,simple,1.15,1,0.66,0.333,1.0,1.0,9.118,18.016,0.0
533,1,0.4,simple,1.15,3,0.66,0.333,1.0,1.0,12.412,27.553,0.0
534,1,0.4,simple,1.15,5,0.66,0.333,1.0,1.0,14.471,28.205,0.0
535,1,0.4,simple,1.15,7,0.65,0.314,1.0,1.0,9.562,14.213,0.0
536,1,0.4,simple,1.2,1,0.65,0.314,1.0,1.0,5.75,11.771,0.0
537,1,0.4,simple,1.2,3,0.65,0.314,1.0,1.0,6.25,11.648,0.0
538,1,0.4,simple,1.2,5,0.65,0.314,1.0,1.0,8.312,13.213,0.0
539,1,0.4,simple,1.2,7,0.65,0.314,1.0,1.0,9.688,14.216,0.0
540,1,0.4,daytime,1.0,1,0.82,0.647,1.0,1.0,14.667,42.912,0.0
541,1,0.4,daytime,1.0,3,0.81,0.627,1.0,1.0,11.625,34.397,2.0
542,1,0.4,daytime,1.0,5,0.8,0.608,1.0,1.0,8.129,11.658,4.0
543,1,0.4,daytime,1.0,7,0.8,0.608,1.0,1.0,11.355,15.81,4.0
544,1,0.4,daytime,1.05,1,0.82,0.647,1.0,1.0,19.212,56.688,0.0
545,1,0.4,daytime,1.05,3,0.8,0.608,1.0,1.0,7.484,12.024,1.0
546,1,0.4,daytime,1.05,5,0.8,0.608,1.0,1.0,11.419,16.502,5.0
547,1,0.4,daytime,1.05,7,0.8,0.608,1.0,1.0,18.935,28.866,6.0
548,1,0.4,daytime,1.1,1,0.81,0.627,1.0,1.0,15.062,51.502,0.0
549,1,0.4,daytime,1.1,3,0.8,0.608,1.0,1.0,9.645,14.901,1.0
550,1,0.4,daytime,1.1,5,0.8,0.608,1.0,1.0,15.29,20.478,5.0
551,1,0.4,daytime,1.1,7,0.78,0.569,1.0,1.0,15.138,19.741,3.0
552,1,0.4,daytime,1.15,1,0.8,0.608,1.0,1.0,9.097,17.684,0.0
553,1,0.4,daytime,1.15,3,0.8,0.608,1.0,1.0,12.968,20.105,1.0
554,1,0.4,daytime,1.15,5,0.78,0.569,1.0,1.0,14.517,19.622,3.0
555,1,0.4,daytime,1.15,7,0.78,0.569,1.0,1.0,15.276,19.825,3.0
556,1,0.4,daytime,1.2,1,0.8,0.608,1.0,1.0,10.806,18.991,0.0
557,1,0.4,daytime,1.2,3,0.79,0.588,1.0,1.0,12.4,18.827,1.0
558,1,0.4,daytime,1.2,5,0.78,0.569,1.0,1.0,14.621,19.733,3.0
559,1,0.4,daytime,1.2,7,0.76,0.529,1.0,1.0,14.0,17.845,3.0
560,1,0.5,simple,1.0,1,0.6,0.216,1.0,1.0,1.455,3.201,0.0
561,1,0.5,simple,1.0,3,0.6,0.216,1.0,1.0,1.545,3.173,0.0
562,1,0.5,simple,1.0,5,0.6,0.216,1.0,1.0,4.455,9.567,0.0
563,1,0.5,simple,1.0,7,0.6,0.216,1.0,1.0,4.545,9.529,0.0
564,1,0.5,simple,1.05,1,0.6,0.216,1.0,1.0,1.545,3.34,0.0
565,1,0.5,simple,1.05,3,0.6,0.216,1.0,1.0,1.636,3.31,0.0
566,1,0.5,simple,1.05,5,0.59,0.196,1.0,1.0,5.0,9.94,0.0
567,1,0.5,simple,1.05,7,0.59,0.196,1.0,1.0,5.0,9.94,0.0
568,1,0.5,simple,1.1,1,0.59,0.196,1.0,1.0,2.3,3.796,0.0
569,1,0.5,simple,1.1,3,0.59,0.196,1.0,1.0,2.4,3.747,0.0
570,1,0.5,simple,1.1,5,0.59,0.196,1.0,1.0,5.6,9.861,0.0
571,1,0.5,simple,1.1,7,0.59,0.196,1.0,1.0,5.6,9.861,0.0
572,1,0.5,simple,1.15,1,0.59,0.196,1.0,1.0,2.5,4.177,0.0
573,1,0.5,simple,1.15,3,0.59,0.196,1.0,1.0,2.6,4.128,0.0
574,1,0.5,simple,1.15,5,0.59,0.196,1.0,1.0,5.8,9.948,0.0
575,1,0.5,simple,1.15,7,0.58,0.176,1.0,1.0,6.0,10.467,0.0
576,1,0.5,simple,1.2,1,0.58,0.176,1.0,1.0,2.667,5.077,0.0
577,1,0.5,simple,1.2,3,0.58,0.176,1.0,1.0,2.778,5.028,0.0
578,1,0.5,simple,1.2,5,0.58,0.176,1.0,1.0,17.0,34.461,0.0
579,1,0.5,simple,1.2,7,0.57,0.157,1.0,1.0,5.375,10.942,0.0
580,1,0.5,daytime,1.0,1,0.69,0.392,1.0,1.0,15.55,25.358,0.0
581,1,0.5,daytime,1.0,3,0.69,0.392,1.0,1.0,15.85,25.995,0.5
582,1,0.5,daytime,1.0,5,0.69,0.392,1.0,1.0,19.95,27.114,3.5
583,1,0.5,daytime,1.0,7,0.68,0.373,1.0,1.0,21.789,32.131,1.0
584,1,0.5,daytime,1.05,1,0.69,0.392,1.0,1.0,15.75,25.399,0.5
585,1,0.5,daytime,1.05,3,0.69,0.392,1.0,1.0,18.9,31.268,1.0
586,1,0.5,daytime,1.05,5,0.68,0.373,1.0,1.0,22.263,32.674,1.0
587,1,0.5,daytime,1.05,7,0.67,0.353,1.0,1.0,17.667,27.129,1.0
588,1,0.5,daytime,1.1,1,0.69,0.392,1.0,1.0,15.85,25.388,0.5
589,1,0.5,daytime,1.1,3,0.69,0.392,1.0,1.0,20.9,32.015,1.5
590,1,0.5,daytime,1.1,5,0.68,0.373,1.0,1.0,25.105,37.25,2.0
591,1,0.5,daytime,1.1,7,0.66,0.333,1.0,1.0,15.588,26.252,2.0
592,1,0.5,daytime,1.15,1,0.69,0.392,1.0,1.0,15.9,25.444,0.5
593,1,0.5,daytime,1.15,3,0.69,0.392,1.0,1.0,24.05,36.714,3.5
594,1,0.5,daytime,1.15,5,0.66,0.333,1.0,1.0,20.529,34.283,2.0
595,1,0.5,daytime,1.15,7,0.65,0.314,1.0,1.0,14.938,26.794,1.0
