,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_medfilt_kernel_size,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_detection_time_mean,split1_test_detection_time_mean,split2_test_detection_time_mean,split3_test_detection_time_mean,split4_test_detection_time_mean,mean_test_detection_time_mean,std_test_detection_time_mean,rank_test_detection_time_mean,split0_test_detection_time_std,split1_test_detection_time_std,split2_test_detection_time_std,split3_test_detection_time_std,split4_test_detection_time_std,mean_test_detection_time_std,std_test_detection_time_std,rank_test_detection_time_std,split0_test_detection_time_median,split1_test_detection_time_median,split2_test_detection_time_median,split3_test_detection_time_median,split4_test_detection_time_median,mean_test_detection_time_median,std_test_detection_time_median,rank_test_detection_time_median
14,0.12626891136169432,0.0018641906614557345,1.1093895435333252,0.018051209999730495,5,9,uniform,"{'medfilt_kernel_size': 5, 'n_neighbors': 9, 'weights': 'uniform'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.1176470588235294,0.7419354838709677,1.0277777777777777,0.8095238095238095,0.39285714285714285,0.8179482545706455,0.25313994861402317,13,2.1111009935207483,1.625755247529568,1.5363396454472034,1.5312319229346216,0.7717922423205111,1.5152440103505305,0.4291105798023267,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,0.12573795318603515,0.0013354398144360563,0.5940179824829102,0.0017985159900176224,5,9,distance,"{'medfilt_kernel_size': 5, 'n_neighbors': 9, 'weights': 'distance'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.1176470588235294,0.6774193548387096,0.9444444444444444,0.8095238095238095,0.35714285714285715,0.78123550495467,0.2573878344577178,17,2.1111009935207483,1.6340548570211535,1.5446043082730936,1.5312319229346216,0.7659860924831148,1.5173956348465463,0.4316580781519923,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16,0.125457763671875,0.0008818476008282405,1.0408636569976806,0.0028753734880784766,7,3,uniform,"{'medfilt_kernel_size': 7, 'n_neighbors': 3, 'weights': 'uniform'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.088235294117647,0.4838709677419355,0.6666666666666666,0.3333333333333333,0.21428571428571427,0.5572783952290594,0.30563541769368113,35,2.429810535567398,1.5212678867808511,1.1547005383792515,0.7126966450997984,0.48968961431436037,1.2616330440283319,0.6842092213382126,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,0.1262984275817871,0.0012489369968456492,0.5433224678039551,0.0023831016202173413,7,3,distance,"{'medfilt_kernel_size': 7, 'n_neighbors': 3, 'weights': 'distance'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.088235294117647,0.4838709677419355,0.6666666666666666,0.3333333333333333,0.21428571428571427,0.5572783952290594,0.30563541769368113,35,2.429810535567398,1.5212678867808511,1.1547005383792515,0.7126966450997984,0.48968961431436037,1.2616330440283319,0.6842092213382126,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18,0.12620100975036622,0.0012814914534536842,1.0655790328979493,0.0030421567800957734,7,5,uniform,"{'medfilt_kernel_size': 7, 'n_neighbors': 5, 'weights': 'uniform'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.411764705882353,0.6774193548387096,0.8055555555555556,0.5714285714285714,0.35714285714285715,0.7646622089696093,0.3553692400006643,19,3.3878471999957482,1.6141930326705551,1.2871036486892329,0.9547589359887345,0.7659860924831148,1.601977781965477,0.9387650238353658,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19,0.12739453315734864,0.0020984497704273877,0.5663227081298828,0.0019321238805246478,7,5,distance,"{'medfilt_kernel_size': 7, 'n_neighbors': 5, 'weights': 'distance'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.411764705882353,0.5483870967741935,0.8055555555555556,0.5714285714285714,0.35714285714285715,0.7388557573567062,0.3653136262247105,22,3.3878471999957482,1.5624362630080433,1.2871036486892329,0.9547589359887345,0.7659860924831148,1.5916264280329748,0.9388586066723325,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20,0.1268707275390625,0.001337012453301293,1.0823189258575439,0.0014972088476850054,7,7,uniform,"{'medfilt_kernel_size': 7, 'n_neighbors': 7, 'weights': 'uniform'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.4705882352941178,0.8064516129032258,0.8611111111111112,0.6666666666666666,0.35714285714285715,0.8323920966235956,0.36390074461703825,11,3.397536253692624,1.6543072780591077,1.3365124137466007,1.126872339638022,0.7659860924831148,1.6562428755238936,0.9172921287784329,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21,0.12688651084899902,0.001391584153194554,0.5853428840637207,0.004334606342509227,7,7,distance,"{'medfilt_kernel_size': 7, 'n_neighbors': 7, 'weights': 'distance'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.4705882352941178,0.6451612903225806,0.8333333333333334,0.6666666666666666,0.35714285714285715,0.794578476551911,0.3710870465579301,14,3.397536253692624,1.617413049899571,1.3437096247164249,1.126872339638022,0.7659860924831148,1.6503034720859513,0.9169407111172223,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,0.12700142860412597,0.001220944151701448,1.0948978424072267,0.0020042246155085983,7,9,uniform,"{'medfilt_kernel_size': 7, 'n_neighbors': 9, 'weights': 'uniform'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.5294117647058822,1.064516129032258,0.9722222222222222,0.8095238095238095,0.4642857142857143,0.9679919279539773,0.3473785094471871,3,3.406182045130218,2.1241390494392682,1.4237296698599442,1.5312319229346216,0.8229799015573509,1.8616525177842806,0.8757015055460837,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23,0.12651386260986328,0.0015901803496695488,0.5982526779174805,0.0010648461813759932,7,9,distance,"{'medfilt_kernel_size': 7, 'n_neighbors': 9, 'weights': 'distance'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.5294117647058822,0.7741935483870968,0.8888888888888888,0.8095238095238095,0.42857142857142855,0.8861178880154214,0.3582114357315332,7,3.406182045130218,1.7172686005427307,1.4294089255854008,1.5312319229346216,0.8206518066482897,1.7809486601682523,0.866434923847645,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
