alpha,th_mode,th_multiplier,th_majority,mk_size,cv_step,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
1.998,simple,1.05,0.6,7,2,0.54,0.075,1.0,1.0,24.54,23.242,8.8
1.998,simple,1.05,0.7,3,2,0.518,0.029,1.0,0.8,200000001.4,0.0,200000001.4
1.998,simple,1.05,0.7,5,2,0.518,0.029,1.0,0.8,200000001.4,0.0,200000001.4
1.998,simple,1.05,0.7,7,2,0.518,0.029,1.0,0.8,200000001.4,0.0,200000001.4
1.998,simple,1.05,0.8,3,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.05,0.8,5,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.05,0.8,7,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.05,0.9,3,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.05,0.9,5,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.05,0.9,7,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.05,1.0,3,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.05,1.0,5,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.05,1.0,7,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.1,0.1,3,2,0.872,0.758,0.988,0.984,7.309,17.644,0.0
1.998,simple,1.1,0.1,5,2,0.868,0.75,0.988,0.984,8.533,18.667,0.0
1.998,simple,1.1,0.1,7,2,0.864,0.742,0.988,0.984,9.384,19.399,0.0
1.998,simple,1.1,0.2,3,2,0.812,0.624,1.0,1.0,7.234,17.671,0.0
1.998,simple,1.1,0.2,5,2,0.808,0.616,1.0,1.0,8.306,18.419,0.0
1.998,simple,1.1,0.2,7,2,0.806,0.613,1.0,1.0,7.654,15.382,0.0
1.998,simple,1.1,0.3,3,2,0.758,0.515,1.0,1.0,7.416,18.997,0.0
1.998,simple,1.1,0.3,5,2,0.756,0.511,1.0,1.0,8.567,19.646,0.0
1.998,simple,1.1,0.3,7,2,0.754,0.506,1.0,1.0,8.574,19.612,0.0
1.998,simple,1.1,0.4,3,2,0.658,0.312,1.0,1.0,6.886,12.145,0.9
1.998,simple,1.1,0.4,5,2,0.652,0.3,1.0,1.0,10.848,19.411,2.3
1.998,simple,1.1,0.4,7,2,0.65,0.297,1.0,1.0,9.963,16.198,2.3
1.998,simple,1.1,0.5,3,2,0.58,0.157,1.0,1.0,6.368,10.875,0.0
1.998,simple,1.1,0.5,5,2,0.58,0.157,1.0,1.0,7.369,12.06,0.7
1.998,simple,1.1,0.5,7,2,0.58,0.157,1.0,1.0,10.002,11.863,8.7
1.998,simple,1.1,0.6,3,2,0.54,0.075,1.0,1.0,24.22,22.873,8.6
1.998,simple,1.1,0.6,5,2,0.54,0.075,1.0,1.0,24.58,23.309,8.8
1.998,simple,1.1,0.6,7,2,0.54,0.075,1.0,1.0,24.54,23.242,8.8
1.998,simple,1.1,0.7,3,2,0.518,0.029,1.0,0.8,200000001.4,0.0,200000001.4
1.998,simple,1.1,0.7,5,2,0.518,0.029,1.0,0.8,200000001.4,0.0,200000001.4
1.998,simple,1.1,0.7,7,2,0.518,0.029,1.0,0.8,200000001.4,0.0,200000001.4
1.998,simple,1.1,0.8,3,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.1,0.8,5,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.1,0.8,7,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.1,0.9,3,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.1,0.9,5,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.1,0.9,7,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.1,1.0,3,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.1,1.0,5,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.1,1.0,7,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.15,0.1,3,2,0.87,0.749,0.992,0.99,8.303,21.21,0.0
1.998,simple,1.15,0.1,5,2,0.862,0.729,0.996,0.994,7.996,16.291,0.0
1.998,simple,1.15,0.1,7,2,0.856,0.717,0.996,0.994,8.193,16.559,0.0
1.998,simple,1.15,0.2,3,2,0.806,0.612,1.0,1.0,6.124,14.17,0.0
1.998,simple,1.15,0.2,5,2,0.8,0.6,1.0,1.0,6.902,14.415,0.0
1.998,simple,1.15,0.2,7,2,0.8,0.6,1.0,1.0,7.279,14.841,0.0
1.998,simple,1.15,0.3,3,2,0.758,0.515,1.0,1.0,8.507,23.034,0.0
1.998,simple,1.15,0.3,5,2,0.756,0.511,1.0,1.0,9.819,23.726,0.0
1.998,simple,1.15,0.3,7,2,0.75,0.498,1.0,1.0,7.717,15.308,0.3
1.998,simple,1.15,0.4,3,2,0.648,0.29,1.0,1.0,6.078,9.868,0.5
1.998,simple,1.15,0.4,5,2,0.642,0.278,1.0,1.0,9.621,16.014,2.5
1.998,simple,1.15,0.4,7,2,0.636,0.266,1.0,1.0,9.069,14.839,2.7
1.998,simple,1.15,0.5,3,2,0.58,0.157,1.0,1.0,6.43,10.987,0.0
1.998,simple,1.15,0.5,5,2,0.58,0.157,1.0,1.0,11.714,17.173,9.0
1.998,simple,1.15,0.5,7,2,0.578,0.152,1.0,1.0,11.681,17.134,8.9
1.998,simple,1.15,0.6,3,2,0.54,0.075,1.0,1.0,24.22,22.873,8.6
1.998,simple,1.15,0.6,5,2,0.54,0.075,1.0,1.0,24.58,23.309,8.8
1.998,simple,1.15,0.6,7,2,0.538,0.07,1.0,1.0,24.907,23.21,9.6
1.998,simple,1.15,0.7,3,2,0.518,0.029,1.0,0.8,200000001.7,0.1,200000001.7
1.998,simple,1.15,0.7,5,2,0.518,0.029,1.0,0.8,200000001.7,0.1,200000001.7
1.998,simple,1.15,0.7,7,2,0.518,0.029,1.0,0.8,200000001.7,0.1,200000001.7
1.998,simple,1.15,0.8,3,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.15,0.8,5,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.15,0.8,7,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.15,0.9,3,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.15,0.9,5,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.15,0.9,7,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.15,1.0,3,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.15,1.0,5,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.15,1.0,7,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.2,0.1,3,2,0.86,0.726,0.996,0.994,7.286,16.016,0.0
1.998,simple,1.2,0.1,5,2,0.854,0.713,0.996,0.994,8.2,16.732,0.0
1.998,simple,1.2,0.1,7,2,0.848,0.7,0.996,0.993,8.113,15.668,0.0
1.998,simple,1.2,0.2,3,2,0.802,0.604,1.0,1.0,5.969,13.19,0.0
1.998,simple,1.2,0.2,5,2,0.798,0.596,1.0,1.0,7.023,14.244,0.0
1.998,simple,1.2,0.2,7,2,0.794,0.589,1.0,1.0,7.079,14.207,0.0
1.998,simple,1.2,0.3,3,2,0.754,0.506,1.0,1.0,8.079,19.019,0.2
1.998,simple,1.2,0.3,5,2,0.748,0.494,1.0,1.0,8.668,19.599,0.4
1.998,simple,1.2,0.3,7,2,0.746,0.49,1.0,1.0,6.954,13.834,0.2
1.998,simple,1.2,0.4,3,2,0.634,0.261,1.0,1.0,8.602,15.31,1.4
1.998,simple,1.2,0.4,5,2,0.63,0.254,1.0,1.0,9.67,17.534,2.3
1.998,simple,1.2,0.4,7,2,0.626,0.246,1.0,1.0,8.013,12.013,2.6
1.998,simple,1.2,0.5,3,2,0.58,0.157,1.0,1.0,9.209,10.843,8.3
1.998,simple,1.2,0.5,5,2,0.578,0.152,1.0,1.0,11.766,17.184,9.2
1.998,simple,1.2,0.5,7,2,0.576,0.149,1.0,1.0,12.077,17.513,9.2
1.998,simple,1.2,0.6,3,2,0.54,0.075,1.0,1.0,24.22,22.873,8.6
1.998,simple,1.2,0.6,5,2,0.54,0.075,1.0,1.0,24.58,23.309,8.8
1.998,simple,1.2,0.6,7,2,0.538,0.07,1.0,1.0,24.947,23.277,9.6
1.998,simple,1.2,0.7,3,2,0.518,0.029,1.0,0.8,200000001.7,0.1,200000001.7
1.998,simple,1.2,0.7,5,2,0.518,0.029,1.0,0.8,200000001.7,0.1,200000001.7
1.998,simple,1.2,0.7,7,2,0.518,0.029,1.0,0.8,200000001.7,0.1,200000001.7
1.998,simple,1.2,0.8,3,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.2,0.8,5,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.2,0.8,7,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.2,0.9,3,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.2,0.9,5,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.2,0.9,7,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.2,1.0,3,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.2,1.0,5,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,simple,1.2,1.0,7,2,0.504,0.0,1.0,0.0,999999999.0,0.0,999999999.0
