,cv_step,th_majority,th_mode,th_multiplier,mk_size,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
73,0,0.3,simple,1.2,5,0.583,0.242,1.0,1.0,5.125,9.701,0.0
74,0,0.3,simple,1.2,7,0.583,0.242,1.0,1.0,5.125,9.701,0.0
75,0,0.3,daytime,1.0,3,0.6,0.273,1.0,1.0,0.556,1.571,0.0
76,0,0.3,daytime,1.0,5,0.583,0.242,1.0,1.0,0.0,0.0,0.0
77,0,0.3,daytime,1.0,7,0.583,0.242,1.0,1.0,0.0,0.0,0.0
78,0,0.3,daytime,1.05,3,0.583,0.242,1.0,1.0,0.0,0.0,0.0
79,0,0.3,daytime,1.05,5,0.583,0.242,1.0,1.0,0.125,0.331,0.0
80,0,0.3,daytime,1.05,7,0.583,0.242,1.0,1.0,0.125,0.331,0.0
81,0,0.3,daytime,1.1,3,0.583,0.242,1.0,1.0,0.0,0.0,0.0
82,0,0.3,daytime,1.1,5,0.583,0.242,1.0,1.0,0.125,0.331,0.0
83,0,0.3,daytime,1.1,7,0.583,0.242,1.0,1.0,0.125,0.331,0.0
84,0,0.3,daytime,1.15,3,0.583,0.242,1.0,1.0,0.0,0.0,0.0
85,0,0.3,daytime,1.15,5,0.583,0.242,1.0,1.0,0.125,0.331,0.0
86,0,0.3,daytime,1.15,7,0.583,0.242,1.0,1.0,0.125,0.331,0.0
87,0,0.3,daytime,1.2,3,0.583,0.242,1.0,1.0,0.25,0.661,0.0
88,0,0.3,daytime,1.2,5,0.583,0.242,1.0,1.0,0.25,0.661,0.0
89,0,0.3,daytime,1.2,7,0.583,0.242,1.0,1.0,0.375,0.696,0.0
90,0,0.4,simple,1.0,3,0.583,0.242,1.0,1.0,2.25,3.7,0.0
91,0,0.4,simple,1.0,5,0.55,0.182,1.0,1.0,3.333,4.23,1.0
92,0,0.4,simple,1.0,7,0.55,0.182,1.0,1.0,5.5,5.62,4.5
93,0,0.4,simple,1.05,3,0.567,0.212,1.0,1.0,4.714,5.364,2.0
94,0,0.4,simple,1.05,5,0.55,0.182,1.0,1.0,5.0,6.403,1.0
95,0,0.4,simple,1.05,7,0.55,0.182,1.0,1.0,9.5,6.776,13.5
96,0,0.4,simple,1.1,3,0.55,0.182,1.0,1.0,8.5,12.433,3.0
97,0,0.4,simple,1.1,5,0.55,0.182,1.0,1.0,13.333,11.799,14.5
98,0,0.4,simple,1.1,7,0.55,0.182,1.0,1.0,13.333,12.405,13.5
99,0,0.4,simple,1.15,3,0.55,0.182,1.0,1.0,9.5,12.751,3.0
100,0,0.4,simple,1.15,5,0.533,0.152,1.0,1.0,9.2,7.547,14.0
101,0,0.4,simple,1.15,7,0.533,0.152,1.0,1.0,13.0,12.617,14.0
102,0,0.4,simple,1.2,3,0.517,0.121,1.0,1.0,9.75,13.645,3.0
103,0,0.4,simple,1.2,5,0.517,0.121,1.0,1.0,12.75,13.809,9.0
104,0,0.4,simple,1.2,7,0.517,0.121,1.0,1.0,13.0,14.177,9.0
105,0,0.4,daytime,1.0,3,0.583,0.242,1.0,1.0,0.375,0.992,0.0
106,0,0.4,daytime,1.0,5,0.583,0.242,1.0,1.0,0.5,1.0,0.0
107,0,0.4,daytime,1.0,7,0.583,0.242,1.0,1.0,1.5,1.323,1.5
108,0,0.4,daytime,1.05,3,0.583,0.242,1.0,1.0,1.125,1.965,0.0
109,0,0.4,daytime,1.05,5,0.583,0.242,1.0,1.0,2.125,2.619,0.5
110,0,0.4,daytime,1.05,7,0.583,0.242,1.0,1.0,2.75,2.99,2.0
111,0,0.4,daytime,1.1,3,0.583,0.242,1.0,1.0,1.875,2.472,0.0
112,0,0.4,daytime,1.1,5,0.583,0.242,1.0,1.0,2.25,2.773,0.5
113,0,0.4,daytime,1.1,7,0.583,0.242,1.0,1.0,4.625,4.581,3.5
114,0,0.4,daytime,1.15,3,0.583,0.242,1.0,1.0,3.375,3.533,2.5
115,0,0.4,daytime,1.15,5,0.567,0.212,1.0,1.0,3.714,3.326,5.0
116,0,0.4,daytime,1.15,7,0.567,0.212,1.0,1.0,6.714,4.92,7.0
117,0,0.4,daytime,1.2,3,0.583,0.242,1.0,1.0,8.75,10.413,6.5
118,0,0.4,daytime,1.2,5,0.55,0.182,1.0,1.0,6.0,5.132,6.5
119,0,0.4,daytime,1.2,7,0.55,0.182,1.0,1.0,6.667,5.312,8.0
120,0,0.5,simple,1.0,3,0.483,0.061,1.0,1.0,3.0,3.0,3.0
121,0,0.5,simple,1.0,5,0.483,0.061,1.0,1.0,3.0,3.0,3.0
122,0,0.5,simple,1.0,7,0.483,0.061,1.0,1.0,2.5,2.5,2.5
123,0,0.5,simple,1.05,3,0.483,0.061,1.0,1.0,3.0,3.0,3.0
124,0,0.5,simple,1.05,5,0.483,0.061,1.0,1.0,3.0,3.0,3.0
125,0,0.5,simple,1.05,7,0.483,0.061,1.0,1.0,3.0,3.0,3.0
126,0,0.5,simple,1.1,3,0.483,0.061,1.0,1.0,3.0,3.0,3.0
127,0,0.5,simple,1.1,5,0.483,0.061,1.0,1.0,3.0,3.0,3.0
128,0,0.5,simple,1.1,7,0.483,0.061,1.0,1.0,3.0,3.0,3.0
129,0,0.5,simple,1.15,3,0.483,0.061,1.0,1.0,3.5,3.5,3.5
130,0,0.5,simple,1.15,5,0.483,0.061,1.0,1.0,3.5,3.5,3.5
131,0,0.5,simple,1.15,7,0.483,0.061,1.0,1.0,3.5,3.5,3.5
132,0,0.5,simple,1.2,3,0.483,0.061,1.0,1.0,4.0,4.0,4.0
133,0,0.5,simple,1.2,5,0.483,0.061,1.0,1.0,4.0,4.0,4.0
134,0,0.5,simple,1.2,7,0.467,0.03,1.0,1.0,0.0,0.0,0.0
135,0,0.5,daytime,1.0,3,0.55,0.182,1.0,1.0,18.167,14.656,17.5
136,0,0.5,daytime,1.0,5,0.517,0.121,1.0,1.0,13.0,14.124,8.0
137,0,0.5,daytime,1.0,7,0.5,0.091,1.0,1.0,13.333,16.78,3.0
138,0,0.5,daytime,1.05,3,0.55,0.182,1.0,1.0,18.167,14.656,17.5
139,0,0.5,daytime,1.05,5,0.517,0.121,1.0,1.0,13.0,14.124,8.0
140,0,0.5,daytime,1.05,7,0.5,0.091,1.0,1.0,13.333,16.78,3.0
141,0,0.5,daytime,1.1,3,0.533,0.152,1.0,1.0,17.2,15.88,12.0
142,0,0.5,daytime,1.1,5,0.5,0.091,1.0,1.0,13.333,16.111,4.0
143,0,0.5,daytime,1.1,7,0.5,0.091,1.0,1.0,13.667,16.58,4.0
144,0,0.5,daytime,1.15,3,0.533,0.152,1.0,1.0,18.6,15.92,12.0
145,0,0.5,daytime,1.15,5,0.483,0.061,1.0,1.0,3.0,3.0,3.0
146,0,0.5,daytime,1.15,7,0.483,0.061,1.0,1.0,2.5,2.5,2.5
147,0,0.5,daytime,1.2,3,0.517,0.121,1.0,1.0,14.25,14.906,9.0
148,0,0.5,daytime,1.2,5,0.483,0.061,1.0,1.0,3.0,3.0,3.0
149,0,0.5,daytime,1.2,7,0.483,0.061,1.0,1.0,3.0,3.0,3.0
150,0,0.6,simple,1.0,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
151,0,0.6,simple,1.0,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
152,0,0.6,simple,1.0,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
153,0,0.6,simple,1.05,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
154,0,0.6,simple,1.05,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
155,0,0.6,simple,1.05,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
156,0,0.6,simple,1.1,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
157,0,0.6,simple,1.1,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
158,0,0.6,simple,1.1,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
159,0,0.6,simple,1.15,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
160,0,0.6,simple,1.15,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
161,0,0.6,simple,1.15,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
162,0,0.6,simple,1.2,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
163,0,0.6,simple,1.2,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
164,0,0.6,simple,1.2,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
165,0,0.6,daytime,1.0,3,0.483,0.061,1.0,1.0,16.0,12.0,16.0
166,0,0.6,daytime,1.0,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
167,0,0.6,daytime,1.0,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
168,0,0.6,daytime,1.05,3,0.467,0.03,1.0,1.0,4.0,0.0,4.0
169,0,0.6,daytime,1.05,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
170,0,0.6,daytime,1.05,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
171,0,0.6,daytime,1.1,3,0.467,0.03,1.0,1.0,4.0,0.0,4.0
172,0,0.6,daytime,1.1,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
173,0,0.6,daytime,1.1,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
174,0,0.6,daytime,1.15,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
175,0,0.6,daytime,1.15,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
176,0,0.6,daytime,1.15,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
177,0,0.6,daytime,1.2,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
178,0,0.6,daytime,1.2,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
179,0,0.6,daytime,1.2,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
180,0,0.7,simple,1.0,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
181,0,0.7,simple,1.0,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
182,0,0.7,simple,1.0,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
183,0,0.7,simple,1.05,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
184,0,0.7,simple,1.05,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
185,0,0.7,simple,1.05,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
186,0,0.7,simple,1.1,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
187,0,0.7,simple,1.1,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
188,0,0.7,simple,1.1,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
189,0,0.7,simple,1.15,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
190,0,0.7,simple,1.15,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
191,0,0.7,simple,1.15,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
192,0,0.7,simple,1.2,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
193,0,0.7,simple,1.2,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
194,0,0.7,simple,1.2,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
195,0,0.7,daytime,1.0,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
196,0,0.7,daytime,1.0,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
197,0,0.7,daytime,1.0,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
198,0,0.7,daytime,1.05,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
199,0,0.7,daytime,1.05,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
200,0,0.7,daytime,1.05,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
201,0,0.7,daytime,1.1,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
202,0,0.7,daytime,1.1,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
203,0,0.7,daytime,1.1,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
204,0,0.7,daytime,1.15,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
205,0,0.7,daytime,1.15,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
206,0,0.7,daytime,1.15,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
207,0,0.7,daytime,1.2,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
208,0,0.7,daytime,1.2,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
209,0,0.7,daytime,1.2,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
210,0,0.8,simple,1.0,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
211,0,0.8,simple,1.0,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
212,0,0.8,simple,1.0,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
213,0,0.8,simple,1.05,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
214,0,0.8,simple,1.05,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
215,0,0.8,simple,1.05,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
216,0,0.8,simple,1.1,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
217,0,0.8,simple,1.1,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
218,0,0.8,simple,1.1,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
219,0,0.8,simple,1.15,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
220,0,0.8,simple,1.15,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
221,0,0.8,simple,1.15,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
222,0,0.8,simple,1.2,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
223,0,0.8,simple,1.2,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
224,0,0.8,simple,1.2,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
225,0,0.8,daytime,1.0,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
226,0,0.8,daytime,1.0,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
227,0,0.8,daytime,1.0,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
228,0,0.8,daytime,1.05,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
229,0,0.8,daytime,1.05,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
230,0,0.8,daytime,1.05,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
231,0,0.8,daytime,1.1,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
232,0,0.8,daytime,1.1,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
233,0,0.8,daytime,1.1,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
234,0,0.8,daytime,1.15,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
235,0,0.8,daytime,1.15,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
236,0,0.8,daytime,1.15,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
237,0,0.8,daytime,1.2,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
238,0,0.8,daytime,1.2,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
239,0,0.8,daytime,1.2,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
240,0,0.9,simple,1.0,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
241,0,0.9,simple,1.0,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
242,0,0.9,simple,1.0,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
243,0,0.9,simple,1.05,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
244,0,0.9,simple,1.05,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
245,0,0.9,simple,1.05,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
246,0,0.9,simple,1.1,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
247,0,0.9,simple,1.1,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
248,0,0.9,simple,1.1,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
249,0,0.9,simple,1.15,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
250,0,0.9,simple,1.15,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
251,0,0.9,simple,1.15,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
252,0,0.9,simple,1.2,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
253,0,0.9,simple,1.2,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
254,0,0.9,simple,1.2,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
255,0,0.9,daytime,1.0,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
256,0,0.9,daytime,1.0,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
257,0,0.9,daytime,1.0,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
258,0,0.9,daytime,1.05,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
259,0,0.9,daytime,1.05,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
260,0,0.9,daytime,1.05,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
261,0,0.9,daytime,1.1,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
262,0,0.9,daytime,1.1,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
263,0,0.9,daytime,1.1,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
264,0,0.9,daytime,1.15,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
265,0,0.9,daytime,1.15,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
266,0,0.9,daytime,1.15,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
267,0,0.9,daytime,1.2,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
268,0,0.9,daytime,1.2,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
269,0,0.9,daytime,1.2,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
270,0,1.0,simple,1.0,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
271,0,1.0,simple,1.0,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
272,0,1.0,simple,1.0,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
273,0,1.0,simple,1.05,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
274,0,1.0,simple,1.05,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
275,0,1.0,simple,1.05,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
276,0,1.0,simple,1.1,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
277,0,1.0,simple,1.1,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
278,0,1.0,simple,1.1,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
279,0,1.0,simple,1.15,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
280,0,1.0,simple,1.15,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
281,0,1.0,simple,1.15,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
282,0,1.0,simple,1.2,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
283,0,1.0,simple,1.2,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
284,0,1.0,simple,1.2,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
285,0,1.0,daytime,1.0,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
286,0,1.0,daytime,1.0,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
287,0,1.0,daytime,1.0,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
288,0,1.0,daytime,1.05,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
289,0,1.0,daytime,1.05,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
290,0,1.0,daytime,1.05,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
291,0,1.0,daytime,1.1,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
292,0,1.0,daytime,1.1,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
293,0,1.0,daytime,1.1,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
294,0,1.0,daytime,1.15,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
295,0,1.0,daytime,1.15,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
296,0,1.0,daytime,1.15,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
297,0,1.0,daytime,1.2,3,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
298,0,1.0,daytime,1.2,5,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
299,0,1.0,daytime,1.2,7,0.45,0.0,1.0,0.0,999999999.0,0.0,999999999.0
300,1,0.1,simple,1.0,3,0.867,0.724,1.0,1.0,1.857,3.182,0.0
301,1,0.1,simple,1.0,5,0.867,0.724,1.0,1.0,3.143,4.496,1.0
302,1,0.1,simple,1.0,7,0.85,0.69,1.0,1.0,4.35,6.134,1.0
303,1,0.1,simple,1.05,3,0.867,0.724,1.0,1.0,2.333,4.368,0.0
304,1,0.1,simple,1.05,5,0.85,0.69,1.0,1.0,2.85,3.978,1.0
305,1,0.1,simple,1.05,7,0.833,0.655,1.0,1.0,4.421,6.5,2.0
306,1,0.1,simple,1.1,3,0.867,0.724,1.0,1.0,2.857,4.632,0.0
307,1,0.1,simple,1.1,5,0.85,0.69,1.0,1.0,3.9,5.44,1.0
308,1,0.1,simple,1.1,7,0.817,0.621,1.0,1.0,5.444,6.874,3.0
309,1,0.1,simple,1.15,3,0.833,0.655,1.0,1.0,4.632,7.264,0.0
310,1,0.1,simple,1.15,5,0.833,0.655,1.0,1.0,6.0,7.967,2.0
311,1,0.1,simple,1.15,7,0.783,0.552,1.0,1.0,7.0,8.411,4.0
312,1,0.1,simple,1.2,3,0.817,0.621,1.0,1.0,4.389,7.432,0.0
313,1,0.1,simple,1.2,5,0.75,0.483,1.0,1.0,5.357,8.624,0.0
314,1,0.1,simple,1.2,7,0.733,0.448,1.0,1.0,5.0,6.906,0.0
315,1,0.1,daytime,1.0,3,0.95,0.897,1.0,1.0,3.769,6.345,0.0
316,1,0.1,daytime,1.0,5,0.9,0.793,1.0,1.0,2.435,4.21,0.0
317,1,0.1,daytime,1.0,7,0.883,0.759,1.0,1.0,2.182,3.725,0.0
318,1,0.1,daytime,1.05,3,0.9,0.793,1.0,1.0,2.043,3.951,0.0
319,1,0.1,daytime,1.05,5,0.867,0.724,1.0,1.0,1.333,2.337,0.0
320,1,0.1,daytime,1.05,7,0.867,0.724,1.0,1.0,1.571,2.518,0.0
321,1,0.1,daytime,1.1,3,0.867,0.724,1.0,1.0,1.143,1.884,0.0
322,1,0.1,daytime,1.1,5,0.867,0.724,1.0,1.0,1.81,2.538,0.0
323,1,0.1,daytime,1.1,7,0.867,0.724,1.0,1.0,2.857,3.98,0.0
324,1,0.1,daytime,1.15,3,0.867,0.724,1.0,1.0,1.476,2.174,0.0
325,1,0.1,daytime,1.15,5,0.867,0.724,1.0,1.0,2.286,2.797,1.0
326,1,0.1,daytime,1.15,7,0.867,0.724,1.0,1.0,3.714,4.722,3.0
327,1,0.1,daytime,1.2,3,0.867,0.724,1.0,1.0,1.524,2.217,0.0
328,1,0.1,daytime,1.2,5,0.867,0.724,1.0,1.0,3.286,4.154,1.0
329,1,0.1,daytime,1.2,7,0.85,0.69,1.0,1.0,4.05,5.064,2.0
330,1,0.2,simple,1.0,3,0.617,0.207,1.0,1.0,0.0,0.0,0.0
331,1,0.2,simple,1.0,5,0.617,0.207,1.0,1.0,0.0,0.0,0.0
332,1,0.2,simple,1.0,7,0.617,0.207,1.0,1.0,0.0,0.0,0.0
333,1,0.2,simple,1.05,3,0.617,0.207,1.0,1.0,0.0,0.0,0.0
334,1,0.2,simple,1.05,5,0.617,0.207,1.0,1.0,0.0,0.0,0.0
335,1,0.2,simple,1.05,7,0.617,0.207,1.0,1.0,0.0,0.0,0.0
336,1,0.2,simple,1.1,3,0.617,0.207,1.0,1.0,0.0,0.0,0.0
337,1,0.2,simple,1.1,5,0.617,0.207,1.0,1.0,0.0,0.0,0.0
338,1,0.2,simple,1.1,7,0.617,0.207,1.0,1.0,0.0,0.0,0.0
339,1,0.2,simple,1.15,3,0.617,0.207,1.0,1.0,0.0,0.0,0.0
340,1,0.2,simple,1.15,5,0.617,0.207,1.0,1.0,0.0,0.0,0.0
341,1,0.2,simple,1.15,7,0.617,0.207,1.0,1.0,0.0,0.0,0.0
342,1,0.2,simple,1.2,3,0.617,0.207,1.0,1.0,0.0,0.0,0.0
343,1,0.2,simple,1.2,5,0.617,0.207,1.0,1.0,0.0,0.0,0.0
344,1,0.2,simple,1.2,7,0.617,0.207,1.0,1.0,0.0,0.0,0.0
345,1,0.2,daytime,1.0,3,0.75,0.483,1.0,1.0,8.286,11.392,5.0
346,1,0.2,daytime,1.0,5,0.717,0.414,1.0,1.0,7.417,11.485,2.5
347,1,0.2,daytime,1.0,7,0.667,0.31,1.0,1.0,1.889,2.767,0.0
348,1,0.2,daytime,1.05,3,0.7,0.379,1.0,1.0,4.0,5.461,0.0
349,1,0.2,daytime,1.05,5,0.683,0.345,1.0,1.0,2.7,3.407,0.0
350,1,0.2,daytime,1.05,7,0.667,0.31,1.0,1.0,3.0,5.164,0.0
351,1,0.2,daytime,1.1,3,0.683,0.345,1.0,1.0,2.6,3.353,0.0
352,1,0.2,daytime,1.1,5,0.667,0.31,1.0,1.0,3.0,4.57,0.0
353,1,0.2,daytime,1.1,7,0.65,0.276,1.0,1.0,2.375,4.299,0.0
354,1,0.2,daytime,1.15,3,0.667,0.31,1.0,1.0,5.556,11.739,0.0
355,1,0.2,daytime,1.15,5,0.633,0.241,1.0,1.0,0.857,2.1,0.0
356,1,0.2,daytime,1.15,7,0.633,0.241,1.0,1.0,1.0,2.449,0.0
357,1,0.2,daytime,1.2,3,0.633,0.241,1.0,1.0,0.714,1.75,0.0
358,1,0.2,daytime,1.2,5,0.633,0.241,1.0,1.0,0.857,2.1,0.0
359,1,0.2,daytime,1.2,7,0.633,0.241,1.0,1.0,1.0,2.449,0.0
360,1,0.3,simple,1.0,3,0.617,0.207,1.0,1.0,0.167,0.373,0.0
361,1,0.3,simple,1.0,5,0.617,0.207,1.0,1.0,0.5,0.764,0.0
362,1,0.3,simple,1.0,7,0.617,0.207,1.0,1.0,1.667,3.3,0.0
363,1,0.3,simple,1.05,3,0.617,0.207,1.0,1.0,0.167,0.373,0.0
364,1,0.3,simple,1.05,5,0.617,0.207,1.0,1.0,0.5,0.764,0.0
365,1,0.3,simple,1.05,7,0.617,0.207,1.0,1.0,2.167,4.413,0.0
