,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_medfilt_kernel_size,param_th_majority,param_th_mode,param_th_multiplier,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_detection_time_mean,split1_test_detection_time_mean,split2_test_detection_time_mean,split3_test_detection_time_mean,split4_test_detection_time_mean,mean_test_detection_time_mean,std_test_detection_time_mean,rank_test_detection_time_mean,split0_test_detection_time_std,split1_test_detection_time_std,split2_test_detection_time_std,split3_test_detection_time_std,split4_test_detection_time_std,mean_test_detection_time_std,std_test_detection_time_std,rank_test_detection_time_std,split0_test_detection_time_median,split1_test_detection_time_median,split2_test_detection_time_median,split3_test_detection_time_median,split4_test_detection_time_median,mean_test_detection_time_median,std_test_detection_time_median,rank_test_detection_time_median
135,0.9860259056091308,0.1765875422581595,9.878680562973022,0.03734548528041296,5,0.4,daytime,1.0,"{'medfilt_kernel_size': 5, 'th_majority': 0.4, 'th_mode': 'daytime', 'th_multiplier': 1.0}",0.79,0.77,0.81,0.78,0.87,0.804,0.03555277766926234,108,0.6037735849056604,0.5106382978723404,0.6346153846153846,0.5111111111111111,0.7346938775510204,0.5989664512111034,0.08394797520416938,108,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,4.46875,18.291666666666668,6.0,9.434782608695652,8.86111111111111,9.411262077294685,4.800623700439804,352,11.34125316874198,36.73608485611328,12.499696966023786,16.023965982936502,18.368379801800973,18.993876155123303,9.216665162847,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311
136,0.9109216213226319,0.07932106600498343,9.893331718444824,0.038416036353295636,5,0.4,daytime,1.2,"{'medfilt_kernel_size': 5, 'th_majority': 0.4, 'th_mode': 'daytime', 'th_multiplier': 1.2}",0.77,0.74,0.79,0.74,0.85,0.778,0.040693979898751606,125,0.5660377358490566,0.44680851063829785,0.5961538461538461,0.4222222222222222,0.6938775510204082,0.5450199731767661,0.09993975866320669,125,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,4.4,16.047619047619047,6.612903225806452,8.210526315789474,11.823529411764707,9.418915600195936,4.104760672352329,351,11.8141158506819,36.62613715507677,12.8983055135032,14.95107441085025,21.173610918026206,19.492648769627664,9.15918322146577,153,0.0,0.0,0.0,0.0,1.0,0.2,0.4,295
137,0.9077547073364258,0.07172494809038754,9.87962794303894,0.03280416904763844,5,0.4,daytime,1.4,"{'medfilt_kernel_size': 5, 'th_majority': 0.4, 'th_mode': 'daytime', 'th_multiplier': 1.4}",0.76,0.71,0.78,0.72,0.82,0.7579999999999999,0.04019950248448356,140,0.5471698113207547,0.3829787234042553,0.5769230769230769,0.37777777777777777,0.6326530612244898,0.5035004901300709,0.10422088959595373,140,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,4.137931034482759,9.555555555555555,6.966666666666667,6.235294117647059,10.935483870967742,7.566186249063956,2.416335577440591,404,11.930037829610324,22.679462619104495,13.037083859343529,12.567602662329865,15.529234623498846,15.148684318777413,3.9582310337538376,206,0.0,0.0,0.0,0.0,1.0,0.2,0.4,295
138,0.8704479217529297,0.007410339820786155,9.880625104904174,0.025582643456389224,5,0.4,daytime,1.6,"{'medfilt_kernel_size': 5, 'th_majority': 0.4, 'th_mode': 'daytime', 'th_multiplier': 1.6}",0.75,0.71,0.77,0.71,0.8,0.748,0.03487119154832542,147,0.5283018867924528,0.3829787234042553,0.5576923076923077,0.35555555555555557,0.5918367346938775,0.4832730416276898,0.0956269899423038,148,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,6.107142857142857,10.11111111111111,8.620689655172415,5.1875,16.79310344827586,9.36390941434045,4.107372249607003,356,19.08503393783106,24.576160284328136,19.831034182960682,12.212794264622655,25.630503527208823,20.26710523939027,4.770605252597767,141,0.0,0.0,0.0,0.0,4.0,0.8,1.6,258
139,0.9741238117218017,0.059742739374338015,9.856228065490722,0.013911473251049175,5,0.4,daytime,1.8,"{'medfilt_kernel_size': 5, 'th_majority': 0.4, 'th_mode': 'daytime', 'th_multiplier': 1.8}",0.71,0.7,0.74,0.7,0.78,0.726,0.030724582991474462,158,0.4528301886792453,0.3617021276595745,0.5,0.3333333333333333,0.5510204081632653,0.4397772115670836,0.08197344836917524,159,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,2.9583333333333335,18.11764705882353,5.5,5.866666666666666,12.11111111111111,8.910751633986928,5.501639533260267,367,7.6620230502278055,38.34193273986555,10.867205429463171,13.725240333860175,14.725471339581613,17.06437457859966,10.919376235829768,185,0.0,0.0,0.0,0.0,4.0,0.8,1.6,258
140,0.8986703872680664,0.0969823492664466,4.186780405044556,0.03525768688187846,5,0.5,simple,1.0,"{'medfilt_kernel_size': 5, 'th_majority': 0.5, 'th_mode': 'simple', 'th_multiplier': 1.0}",0.59,0.62,0.62,0.63,0.64,0.62,0.016733200530681523,216,0.22641509433962265,0.19148936170212766,0.2692307692307692,0.17777777777777778,0.2653061224489796,0.2260438250998554,0.03723009600349711,216,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,12.5,45.0,11.142857142857142,27.5,11.76923076923077,21.582417582417584,13.199805412931607,226,41.15721888887376,84.68766143896052,26.648122804047418,66.21744483140375,24.992780022527263,48.74064559716254,23.26875803630136,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311
141,0.9081124305725098,0.10395476900954465,4.184565925598145,0.049262629458493655,5,0.5,simple,1.2,"{'medfilt_kernel_size': 5, 'th_majority': 0.5, 'th_mode': 'simple', 'th_multiplier': 1.2}",0.56,0.6,0.6,0.62,0.62,0.6000000000000001,0.021908902300206624,232,0.16981132075471697,0.14893617021276595,0.23076923076923078,0.15555555555555556,0.22448979591836735,0.18591241464212732,0.03478038260073117,232,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.3333333333333333,31.714285714285715,24.416666666666668,31.857142857142858,5.0,18.664285714285718,13.417752311676711,237,0.6666666666666666,77.68381755683794,55.082450825003136,70.20872670916664,8.495988358149873,42.427530023164856,31.844204962626744,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311
142,0.8759121417999267,0.024008839247388582,4.1633851528167725,0.013871365732478493,5,0.5,simple,1.4,"{'medfilt_kernel_size': 5, 'th_majority': 0.5, 'th_mode': 'simple', 'th_multiplier': 1.4}",0.55,0.58,0.58,0.58,0.61,0.58,0.018973665961010258,238,0.1509433962264151,0.10638297872340426,0.19230769230769232,0.06666666666666667,0.20408163265306123,0.1440764733154479,0.051743795691536754,238,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.125,0.0,9.6,0.0,7.5,3.4450000000000003,4.221030679822169,480,0.33071891388307384,0.0,19.453534383242545,0.0,9.932270636667127,5.943304786758549,7.753515538882533,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311
143,0.9033458232879639,0.07982550652722636,4.163308954238891,0.010550891307651631,5,0.5,simple,1.6,"{'medfilt_kernel_size': 5, 'th_majority': 0.5, 'th_mode': 'simple', 'th_multiplier': 1.6}",0.54,0.57,0.58,0.57,0.58,0.568,0.01469693845669904,250,0.1320754716981132,0.0851063829787234,0.19230769230769232,0.044444444444444446,0.14285714285714285,0.11935822685722323,0.05063756606214381,250,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.14285714285714285,0.0,9.6,0.0,5.142857142857143,2.9771428571428573,3.8551910405560545,482,0.3499271061118826,0.0,19.453534383242545,0.0,9.18739153760773,5.798170605392431,7.679540356020191,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311
144,0.9399978637695312,0.11337042675917583,4.167570352554321,0.0014020578871038007,5,0.5,simple,1.8,"{'medfilt_kernel_size': 5, 'th_majority': 0.5, 'th_mode': 'simple', 'th_multiplier': 1.8}",0.54,0.57,0.56,0.57,0.57,0.5619999999999999,0.011661903789690566,256,0.1320754716981132,0.0851063829787234,0.15384615384615385,0.044444444444444446,0.12244897959183673,0.10758428651185432,0.03860785781415031,256,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.14285714285714285,0.0,5.125,0.0,6.0,2.2535714285714286,2.716361987839543,486,0.3499271061118826,0.0,13.559475469206026,0.0,9.66091783079296,4.7140640812221735,5.765468870847884,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311
145,0.8994490623474121,0.041503719145612995,9.902600240707397,0.030999676123097293,5,0.5,daytime,1.0,"{'medfilt_kernel_size': 5, 'th_majority': 0.5, 'th_mode': 'daytime', 'th_multiplier': 1.0}",0.69,0.68,0.72,0.65,0.72,0.692,0.026381811916545816,177,0.41509433962264153,0.3191489361702128,0.46153846153846156,0.2222222222222222,0.42857142857142855,0.3693150776249933,0.08748160761667442,179,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,8.681818181818182,21.733333333333334,17.333333333333332,1.8,11.476190476190476,12.204935064935064,6.903577874026894,295,16.307796137922285,43.15007403109395,43.63071038716753,3.8418745424597094,21.96234666882877,25.77856035349445,15.530265898315102,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311
146,1.0069931983947753,0.15565508284409063,9.929690742492676,0.1293082364273442,5,0.5,daytime,1.2,"{'medfilt_kernel_size': 5, 'th_majority': 0.5, 'th_mode': 'daytime', 'th_multiplier': 1.2}",0.66,0.67,0.7,0.65,0.69,0.674,0.018547236990991374,189,0.3584905660377358,0.2978723404255319,0.4230769230769231,0.2222222222222222,0.3673469387755102,0.3338017981075846,0.0684774230629549,189,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,6.7368421052631575,20.642857142857142,24.772727272727273,1.8,14.38888888888889,13.668263081947291,8.501454630482408,268,15.419884992618965,44.01559324807053,50.796323970594756,3.8418745424597094,26.42208438427742,28.099152227604275,17.438386363137454,59,0.0,1.0,0.0,0.0,2.0,0.6,0.7999999999999999,269
147,1.0529656887054444,0.061553161023848516,9.883099508285522,0.019638251619073795,5,0.5,daytime,1.4,"{'medfilt_kernel_size': 5, 'th_majority': 0.5, 'th_mode': 'daytime', 'th_multiplier': 1.4}",0.64,0.66,0.66,0.64,0.68,0.656,0.014966629547095779,198,0.32075471698113206,0.2765957446808511,0.34615384615384615,0.2,0.3469387755102041,0.2980886166652067,0.055305834545621685,198,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,7.588235294117647,19.615384615384617,19.27777777777778,4.777777777777778,11.705882352941176,12.593011563599799,6.01518886632296,291,16.859484408868262,53.54155605557304,44.40446118172707,7.2076776623230465,19.28353368240056,28.2593425981784,17.6269661620063,57,0.0,0.0,0.0,0.0,2.0,0.4,0.8,284
148,0.979414701461792,0.10554097319174487,9.903957080841064,0.03165017141529476,5,0.5,daytime,1.6,"{'medfilt_kernel_size': 5, 'th_majority': 0.5, 'th_mode': 'daytime', 'th_multiplier': 1.6}",0.61,0.66,0.65,0.63,0.68,0.646,0.024166091947189165,204,0.2641509433962264,0.2765957446808511,0.3269230769230769,0.17777777777777778,0.3469387755102041,0.27847726365762726,0.05896294675548285,204,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,10.142857142857142,31.923076923076923,14.764705882352942,4.5,12.117647058823529,14.689657401422107,9.253260273394671,261,25.164763184310896,59.86968095977172,41.25890907252241,5.338539126015656,19.649524325753376,30.25628333367481,18.74743706532872,47,0.0,9.0,0.0,2.0,2.0,2.6,3.32264954516723,241
149,0.8940342903137207,0.016220185816834178,9.885288286209107,0.029695012343500977,5,0.5,daytime,1.8,"{'medfilt_kernel_size': 5, 'th_majority': 0.5, 'th_mode': 'daytime', 'th_multiplier': 1.8}",0.61,0.64,0.63,0.62,0.66,0.632,0.017204650534085267,210,0.2641509433962264,0.23404255319148937,0.28846153846153844,0.15555555555555556,0.30612244897959184,0.24966660791688033,0.052920895425076206,212,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,13.571428571428571,33.36363636363637,21.4,4.571428571428571,15.866666666666667,17.75463203463203,9.505684422946311,242,33.27743612573001,64.882092679053,44.994518184626294,5.900536122303824,27.432016979353804,35.297320018213384,19.490552849661604,23,0.0,1.0,0.0,0.0,4.0,1.0,1.5491933384829668,254
150,0.8723939418792724,0.01641331145611319,4.157469987869263,0.0044474671121344615,5,0.6,simple,1.0,"{'medfilt_kernel_size': 5, 'th_majority': 0.6, 'th_mode': 'simple', 'th_multiplier': 1.0}",0.52,0.57,0.52,0.56,0.57,0.5479999999999999,0.02315167380558043,273,0.09433962264150944,0.0851063829787234,0.07692307692307693,0.022222222222222223,0.12244897959183673,0.08020805687147374,0.032805909270328705,274,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,4.8,0.0,0.0,0.0,0.6666666666666666,1.0933333333333333,1.871232511237209,497,9.10823802938856,0.0,0.0,0.0,1.49071198499986,2.119790002877684,3.541600596925671,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311
151,0.883149528503418,0.026627431138818127,4.161058044433593,0.012575309178109863,5,0.6,simple,1.2,"{'medfilt_kernel_size': 5, 'th_majority': 0.6, 'th_mode': 'simple', 'th_multiplier': 1.2}",0.51,0.57,0.52,0.56,0.55,0.542,0.023151673805580447,278,0.07547169811320754,0.0851063829787234,0.07692307692307693,0.022222222222222223,0.08163265306122448,0.06827120665969091,0.02327729501287823,279,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.25,0.25,0.0,52.0,0.0,10.5,20.750301202633178,330,0.4330127018922193,0.4330127018922193,0.0,0.0,0.0,0.17320508075688773,0.21213203435596426,296,0.0,0.0,0.0,52.0,0.0,10.4,20.8,218
152,0.871428108215332,0.006508579112484183,4.156595373153687,0.0031302635170079507,5,0.6,simple,1.4,"{'medfilt_kernel_size': 5, 'th_majority': 0.6, 'th_mode': 'simple', 'th_multiplier': 1.4}",0.5,0.55,0.51,0.55,0.54,0.53,0.02097617696340305,287,0.05660377358490566,0.0425531914893617,0.057692307692307696,0.0,0.061224489795918366,0.04361475251249869,0.02271725610184212,287,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0.8,0.4,291,0.0,0.5,0.0,999999999.0,0.0,199999999.9,399999999.55,198,0.0,0.5,0.0,0.0,0.0,0.1,0.20000000000000004,298,0.0,0.5,0.0,999999999.0,0.0,199999999.9,399999999.55,196
153,0.8654550552368164,0.00729279560607261,4.159022378921509,0.0049387381266966825,5,0.6,simple,1.6,"{'medfilt_kernel_size': 5, 'th_majority': 0.6, 'th_mode': 'simple', 'th_multiplier': 1.6}",0.49,0.54,0.51,0.55,0.54,0.526,0.022449944320643667,293,0.03773584905660377,0.02127659574468085,0.057692307692307696,0.0,0.061224489795918366,0.035585848457902136,0.022898756716450322,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0.8,0.4,291,0.0,0.0,0.0,999999999.0,0.0,199999999.8,399999999.6,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,0.0,0.0,0.0,999999999.0,0.0,199999999.8,399999999.6,199
