,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate,param_medfilt_kernel_size,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_detection_time_mean,split1_test_detection_time_mean,split2_test_detection_time_mean,split3_test_detection_time_mean,split4_test_detection_time_mean,mean_test_detection_time_mean,std_test_detection_time_mean,rank_test_detection_time_mean,split0_test_detection_time_std,split1_test_detection_time_std,split2_test_detection_time_std,split3_test_detection_time_std,split4_test_detection_time_std,mean_test_detection_time_std,std_test_detection_time_std,rank_test_detection_time_std,split0_test_detection_time_median,split1_test_detection_time_median,split2_test_detection_time_median,split3_test_detection_time_median,split4_test_detection_time_median,mean_test_detection_time_median,std_test_detection_time_median,rank_test_detection_time_median
272,19.498101043701173,0.6549945723805384,0.18269023895263672,0.002500528754571315,logistic,"(10,)",constant,7,"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'medfilt_kernel_size': 7}",0.9666666666666667,0.9,0.9166666666666666,0.9833333333333333,0.95,0.9433333333333334,0.03091206165165233,387,0.9411764705882353,0.8064516129032258,0.8611111111111112,0.9523809523809523,0.8928571428571429,0.8907954579681336,0.05353562318296283,410,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,7.1875,5.24,5.258064516129032,5.45,3.6,5.347112903225807,1.1374899302020807,752,10.786094925875629,8.900696601952006,7.365866096439467,7.54635673686316,6.2801273872430325,8.17582834967466,1.5482171090617158,378,1.0,0.0,1.0,2.0,1.0,1.0,0.6324555320336759,771
273,19.886912727355956,0.0958916920503079,0.18283467292785643,0.0022583070357016996,logistic,"(10,)",constant,9,"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'medfilt_kernel_size': 9}",0.9166666666666666,0.9,0.9166666666666666,0.9833333333333333,0.9333333333333333,0.93,0.028674417556808742,564,0.8529411764705882,0.8064516129032258,0.8611111111111112,0.9523809523809523,0.8571428571428571,0.8660055420017467,0.047498552130840296,585,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,8.655172413793103,4.6,5.387096774193548,4.7,4.583333333333333,5.585120504263996,1.563451974043686,667,10.942721914647558,7.766595135579039,6.809279339230182,6.403905058634146,7.978704294697368,7.980241148557658,1.5923521154275442,454,4.0,1.0,1.0,2.5,1.0,1.9,1.2,497
274,18.18475408554077,2.746424025084382,0.18379340171813965,0.001424189638246408,logistic,"(10,)",constant,11,"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'medfilt_kernel_size': 11}",0.9333333333333333,0.9,0.7666666666666667,0.9666666666666667,0.9333333333333333,0.9,0.06992058987801009,668,0.8823529411764706,0.8064516129032258,0.6111111111111112,0.9047619047619048,0.8571428571428571,0.8123640854191139,0.10580987888253435,667,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,6.933333333333334,5.36,8.863636363636363,5.684210526315789,4.666666666666667,6.301569377990431,1.476746738950959,382,11.123348816291292,8.59711579542814,9.156693798654297,6.936195161909715,7.8986637407151905,8.742403462599729,1.4025641454003537,183,1.0,1.0,3.5,4.0,1.0,2.1,1.3564659966250538,439
275,18.967368364334106,1.3271357316752586,0.1825188159942627,0.0008559897006064348,logistic,"(10,)",adaptive,3,"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'adaptive', 'medfilt_kernel_size': 3}",0.9666666666666667,0.9833333333333333,0.9666666666666667,0.9833333333333333,1.0,0.9800000000000001,0.012472191289246462,78,0.9411764705882353,0.967741935483871,0.9444444444444444,0.9523809523809523,1.0,0.9611487605795006,0.021483434387779863,113,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,6.3125,7.066666666666666,5.852941176470588,4.2,6.392857142857143,5.964992997198879,0.963874432571372,501,8.94929291899645,10.069536014909303,9.932514499896662,7.201388754955532,10.16063582696296,9.262673603144181,1.118315931430485,58,1.0,2.0,1.0,1.0,1.0,1.2,0.4000000000000001,693
276,19.74063115119934,0.42847293051028135,0.1820652961730957,0.0012926462192216703,logistic,"(10,)",adaptive,5,"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'adaptive', 'medfilt_kernel_size': 5}",1.0,0.95,0.95,0.9833333333333333,1.0,0.9766666666666666,0.02260776661041758,119,1.0,0.9032258064516129,0.9166666666666666,0.9523809523809523,1.0,0.9544546850998463,0.040510206444202404,155,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5.5,6.178571428571429,6.03030303030303,4.7,6.321428571428571,5.746060606060605,0.5922324334763617,588,8.153851489795915,10.85966840926479,7.605758777060925,6.849087530467107,10.18420896510367,8.730515034338481,1.5351812318105456,187,1.0,1.0,1.0,2.0,1.0,1.2,0.4,693
277,19.449091100692748,0.6129151393861436,0.18249201774597168,0.0009228441673749171,logistic,"(10,)",adaptive,7,"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'adaptive', 'medfilt_kernel_size': 7}",0.9666666666666667,0.9166666666666666,0.9166666666666666,0.9833333333333333,1.0,0.9566666666666667,0.034318767136623345,279,0.9411764705882353,0.8387096774193549,0.8611111111111112,0.9523809523809523,1.0,0.9186756422999307,0.05994033224285042,292,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,7.46875,6.269230769230769,6.096774193548387,5.35,6.25,6.286950992555832,0.6800547997762606,389,11.036825786316463,10.124447534054513,7.489152752415418,7.213009080820569,9.352711600691764,9.043229350859743,1.483516031648622,105,1.0,1.5,1.0,2.0,0.5,1.2,0.5099019513592785,693
278,18.572412729263306,2.5792401198862955,0.182517671585083,0.0010746302120605788,logistic,"(10,)",adaptive,9,"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'adaptive', 'medfilt_kernel_size': 9}",0.95,0.9,0.9166666666666666,0.9833333333333333,0.9333333333333333,0.9366666666666668,0.02867441755680873,490,0.9117647058823529,0.8064516129032258,0.8611111111111112,0.9523809523809523,0.8571428571428571,0.8777702478840999,0.050023482850477016,517,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,7.580645161290323,6.12,6.258064516129032,4.25,5.166666666666667,5.875075268817205,1.1187805792499617,543,11.327312677197213,9.030260239882349,9.005259187169225,6.502883975591137,8.249579113843055,8.823059038736597,1.5530297528049026,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0,771
279,19.887710952758788,0.08055356799677169,0.1843921184539795,0.0010854467503125294,logistic,"(10,)",adaptive,11,"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'adaptive', 'medfilt_kernel_size': 11}",0.95,0.9,0.9166666666666666,0.9833333333333333,0.9333333333333333,0.9366666666666668,0.02867441755680873,490,0.9117647058823529,0.8064516129032258,0.8611111111111112,0.9523809523809523,0.8571428571428571,0.8777702478840999,0.050023482850477016,517,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5.645161290322581,4.4,6.516129032258065,4.7,4.541666666666667,5.160591397849463,0.8057297055607042,795,8.14207862457887,7.771743691090179,9.185791860933,6.419501538281613,7.947636790616161,7.893350501099964,0.8856902766415948,475,1.0,1.0,1.0,2.0,0.0,1.0,0.6324555320336759,771
280,20.942705345153808,9.328744059785503,0.19144039154052733,0.0005780064847128383,logistic,"(15, 5, 21)",constant,3,"{'activation': 'logistic', 'hidden_layer_sizes': (15, 5, 21), 'learning_rate': 'constant', 'medfilt_kernel_size': 3}",0.9666666666666667,0.9666666666666667,0.9833333333333333,0.95,0.9833333333333333,0.97,0.012472191289246462,172,0.9411764705882353,0.967741935483871,0.9722222222222222,1.0,0.9642857142857143,0.9690852685160085,0.018811179481894636,75,1.0,0.9655172413793104,1.0,0.9230769230769231,1.0,0.9777188328912467,0.03041042047313847,874,1.0,0.967741935483871,1.0,0.875,1.0,0.9685483870967742,0.04841397103162463,742,6.3125,4.766666666666667,8.457142857142857,4.380952380952381,5.888888888888889,5.961230158730158,1.4340476805402909,504,8.40549485455794,9.361920505727207,11.21056353150356,6.237186411441121,9.202790773710515,8.88359121538807,1.6110569167220616,147,2.0,0.0,2.0,1.0,1.0,1.2,0.7483314773547883,693
281,15.731731271743774,4.894260146992685,0.19276809692382812,0.0009857520224464376,logistic,"(15, 5, 21)",constant,5,"{'activation': 'logistic', 'hidden_layer_sizes': (15, 5, 21), 'learning_rate': 'constant', 'medfilt_kernel_size': 5}",0.9666666666666667,0.95,0.9166666666666666,1.0,1.0,0.9666666666666666,0.03162277660168381,210,0.9411764705882353,0.9032258064516129,0.8611111111111112,1.0,1.0,0.9411026776301918,0.054352741779089754,203,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,7.1875,7.321428571428571,9.903225806451612,7.523809523809524,5.678571428571429,7.522907066052229,1.3579825880888015,157,8.67985274932703,8.771111557789222,10.01081621083296,6.90492610642195,9.967997260621368,8.866940776998506,1.132648500212471,154,3.5,4.5,7.0,7.0,0.0,4.4,2.596150997149434,161
282,19.420199966430665,6.3174947416731495,0.19456100463867188,0.0014103886611853585,logistic,"(15, 5, 21)",constant,7,"{'activation': 'logistic', 'hidden_layer_sizes': (15, 5, 21), 'learning_rate': 'constant', 'medfilt_kernel_size': 7}",0.95,0.9,0.9166666666666666,0.9833333333333333,0.95,0.9400000000000001,0.029059326290271133,427,0.9117647058823529,0.8064516129032258,0.8611111111111112,0.9523809523809523,0.8928571428571429,0.8849131050269572,0.049109606581155256,448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,8.193548387096774,5.04,5.741935483870968,7.25,3.56,5.957096774193548,1.631364360717542,506,10.777573354375695,6.029792699587607,7.093694346369079,7.1405531998578375,6.053627011965636,7.419048122431171,1.7468549839016514,629,5.0,3.0,1.0,6.0,1.0,3.2,2.039607805437114,231
283,17.337042331695557,2.9716943342363993,0.2026456356048584,0.016299499395860746,logistic,"(15, 5, 21)",constant,9,"{'activation': 'logistic', 'hidden_layer_sizes': (15, 5, 21), 'learning_rate': 'constant', 'medfilt_kernel_size': 9}",0.9333333333333333,0.9,0.9166666666666666,0.8333333333333334,0.9333333333333333,0.9033333333333333,0.037118429085533464,661,0.8823529411764706,0.8064516129032258,0.8611111111111112,1.0,0.8571428571428571,0.8814117044667329,0.06431823401222789,497,1.0,1.0,1.0,0.7435897435897436,1.0,0.9487179487179487,0.10256410256410255,885,1.0,1.0,1.0,0.6774193548387096,1.0,0.935483870967742,0.12903225806451613,750,7.3,6.84,5.32258064516129,4.95,4.666666666666667,5.815849462365591,1.0550087826679606,560,10.315522284402277,8.427004212648765,6.688396773875389,5.5899463324794105,7.924995618645827,7.789173044410333,1.6034976383830162,519,3.5,4.0,2.0,4.0,0.5,2.8,1.3638181696985856,291
284,19.04350075721741,5.275288558777273,0.19495148658752443,0.0012748565664354046,logistic,"(15, 5, 21)",constant,11,"{'activation': 'logistic', 'hidden_layer_sizes': (15, 5, 21), 'learning_rate': 'constant', 'medfilt_kernel_size': 11}",0.9333333333333333,0.9,0.8666666666666667,0.9833333333333333,0.9333333333333333,0.9233333333333335,0.03887301263230198,599,0.8823529411764706,0.8064516129032258,0.7777777777777778,0.9523809523809523,0.8571428571428571,0.8552212282762566,0.06091928742072561,610,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,7.433333333333334,7.56,5.321428571428571,7.5,5.0,6.56295238095238,1.1501240552234477,301,10.068708402217679,8.958035498924973,6.3698708858218485,7.807048097712733,7.842193570679061,8.209171291071257,1.2408124403137568,369,3.5,4.0,2.0,5.0,1.0,3.1,1.42828568570857,250
285,16.14031562805176,4.499706182542467,0.19271450042724608,0.00152496963767931,logistic,"(15, 5, 21)",adaptive,3,"{'activation': 'logistic', 'hidden_layer_sizes': (15, 5, 21), 'learning_rate': 'adaptive', 'medfilt_kernel_size': 3}",0.9666666666666667,0.9833333333333333,0.9833333333333333,1.0,0.9666666666666667,0.9799999999999999,0.012472191289246462,102,0.9411764705882353,0.967741935483871,0.9722222222222222,1.0,0.9285714285714286,0.9619424113731514,0.025030125181186965,107,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5.75,7.533333333333333,8.0,5.0,5.884615384615385,6.433589743589744,1.1390280410812956,340,7.729812416870153,9.881745234971852,11.032419757890183,6.5610684379618425,8.772013728447476,8.795411915228302,1.5692459788168807,166,2.0,3.5,2.0,2.0,1.5,2.2,0.6782329983125268,411
286,16.33892102241516,3.146149238732177,0.1930333137512207,0.0023280779267824576,logistic,"(15, 5, 21)",adaptive,5,"{'activation': 'logistic', 'hidden_layer_sizes': (15, 5, 21), 'learning_rate': 'adaptive', 'medfilt_kernel_size': 5}",0.95,0.9833333333333333,0.95,0.9833333333333333,0.9333333333333333,0.96,0.01999999999999998,251,0.9117647058823529,0.967741935483871,0.9166666666666666,0.9523809523809523,0.8571428571428571,0.9211394235113399,0.038343913831613924,285,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,9.96774193548387,6.2,7.636363636363637,8.3,3.7916666666666665,7.179154447702835,2.0820841515382966,186,11.906853193252228,9.375144443331704,10.738822749705239,8.31925477431723,5.60490236806633,9.188995505734548,2.1645109785856036,70,5.0,2.0,2.0,6.5,0.5,3.2,2.2045407685048604,231
287,19.426501941680907,3.137430466151872,0.19417672157287597,0.0006880568100487688,logistic,"(15, 5, 21)",adaptive,7,"{'activation': 'logistic', 'hidden_layer_sizes': (15, 5, 21), 'learning_rate': 'adaptive', 'medfilt_kernel_size': 7}",0.9666666666666667,0.9,0.9166666666666666,0.9833333333333333,0.95,0.9433333333333334,0.03091206165165233,387,0.9411764705882353,0.8064516129032258,0.8611111111111112,0.9523809523809523,0.8928571428571429,0.8907954579681336,0.05353562318296283,410,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5.125,6.24,9.03225806451613,4.85,4.2,5.889451612903226,1.704066268686439,534,8.037995707886388,8.52422430488546,9.703620444960444,6.255197838597913,6.254598308444756,7.755127320954992,1.3393674565810205,535,0.0,3.0,6.0,2.0,0.0,2.2,2.227105745132009,411
288,16.730831623077393,2.270808248870504,0.1946537971496582,0.0021811070183266534,logistic,"(15, 5, 21)",adaptive,9,"{'activation': 'logistic', 'hidden_layer_sizes': (15, 5, 21), 'learning_rate': 'adaptive', 'medfilt_kernel_size': 9}",0.95,0.9,0.9166666666666666,0.9833333333333333,0.95,0.9400000000000001,0.029059326290271133,427,0.9117647058823529,0.8064516129032258,0.8611111111111112,0.9523809523809523,0.8928571428571429,0.8849131050269572,0.049109606581155256,448,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,6.838709677419355,6.0,6.193548387096774,8.55,5.2,6.556451612903226,1.1256289720535482,304,7.931548985085421,7.994998436522674,7.279752542934984,7.990463065429937,7.205553413860729,7.680463288766748,0.3589386406363073,558,3.0,3.0,2.0,7.0,1.0,3.2,2.039607805437114,231
289,22.200994873046874,6.345872949814777,0.1952596664428711,0.0010059188633239338,logistic,"(15, 5, 21)",adaptive,11,"{'activation': 'logistic', 'hidden_layer_sizes': (15, 5, 21), 'learning_rate': 'adaptive', 'medfilt_kernel_size': 11}",0.9666666666666667,0.9,0.95,0.9833333333333333,0.9333333333333333,0.9466666666666667,0.02867441755680873,356,0.9411764705882353,0.8064516129032258,0.9166666666666666,0.9523809523809523,0.8571428571428571,0.8947637119363874,0.05507810007448876,396,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,6.84375,7.52,6.878787878787879,6.4,3.125,6.153507575757575,1.5557881809121485,433,8.058804870295594,9.130695482820572,10.206229754590549,6.568104749469212,4.789854729877862,7.750737917410757,1.9075680198817828,536,3.5,4.0,1.0,5.0,0.0,2.7,1.8867962264113207,304
