,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_medfilt_kernel_size,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_detection_time_mean,split1_test_detection_time_mean,split2_test_detection_time_mean,split3_test_detection_time_mean,split4_test_detection_time_mean,mean_test_detection_time_mean,std_test_detection_time_mean,rank_test_detection_time_mean,split0_test_detection_time_std,split1_test_detection_time_std,split2_test_detection_time_std,split3_test_detection_time_std,split4_test_detection_time_std,mean_test_detection_time_std,std_test_detection_time_std,rank_test_detection_time_std,split0_test_detection_time_median,split1_test_detection_time_median,split2_test_detection_time_median,split3_test_detection_time_median,split4_test_detection_time_median,mean_test_detection_time_median,std_test_detection_time_median,rank_test_detection_time_median
27,2.8235593318939207,0.28038129778419324,0.9756959915161133,0.06184200872953642,9,5,distance,"{'medfilt_kernel_size': 9, 'n_neighbors': 5, 'weights': 'distance'}",0.91,0.93,0.89,0.93,0.94,0.9199999999999999,0.01788854381999831,16,0.9622641509433962,1.0,1.0,0.9811320754716981,0.9574468085106383,0.9801686069851465,0.018024129612332834,13,0.851063829787234,0.8478260869565217,0.8103448275862069,0.8723404255319149,0.9245283018867925,0.8612206943497341,0.03742307528124759,16,0.8793103448275862,0.8852459016393442,0.7924528301886793,0.896551724137931,0.9183673469387755,0.8743856295464634,0.043083428729267924,16,5.745098039215686,8.5,5.857142857142857,8.423076923076923,11.377777777777778,7.980619119442649,2.0742670172220623,14,9.976134536207196,22.147443628086272,12.674630507569102,23.125365821510766,37.589176272425895,21.102550153159847,9.714107065832016,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28,2.8298057079315186,0.28382768928886404,4.242994403839111,0.009894388309831357,9,7,uniform,"{'medfilt_kernel_size': 9, 'n_neighbors': 7, 'weights': 'uniform'}",0.94,0.94,0.94,0.96,0.94,0.944,0.008000000000000007,6,0.9622641509433962,1.0,1.0,0.9811320754716981,0.9574468085106383,0.9801686069851465,0.018024129612332834,13,0.9148936170212766,0.8695652173913043,0.896551724137931,0.9361702127659575,0.9245283018867925,0.9083418146406524,0.02333229073333863,7,0.9272727272727272,0.9,0.875,0.9454545454545454,0.9183673469387755,0.9132189239332096,0.0240772799094139,5,6.235294117647059,8.537037037037036,6.595238095238095,8.288461538461538,12.066666666666666,8.344539491010078,2.068980530215441,8,10.067591637729604,22.022474179769816,13.295290114511413,23.289430202810834,37.631783257123374,21.26131387838901,9.606683514278584,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29,2.8302910327911377,0.2801131927068889,0.9730948448181153,0.006107494187420279,9,7,distance,"{'medfilt_kernel_size': 9, 'n_neighbors': 7, 'weights': 'distance'}",0.94,0.94,0.91,0.95,0.94,0.9359999999999999,0.013564659966250505,11,0.9622641509433962,1.0,1.0,0.9811320754716981,0.9574468085106383,0.9801686069851465,0.018024129612332834,13,0.9148936170212766,0.8695652173913043,0.8448275862068966,0.9148936170212766,0.9245283018867925,0.8937416679055094,0.031047431077542886,10,0.9272727272727272,0.9,0.8235294117647058,0.9285714285714286,0.9183673469387755,0.8995481829095274,0.03935534979824178,11,6.215686274509804,8.481481481481481,5.928571428571429,8.288461538461538,12.066666666666666,8.196173477938183,2.1970427344150805,10,10.078736548366578,22.03258591835414,12.79767995555827,23.289430202810834,37.631783257123374,21.16604317644264,9.688530708559206,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30,2.824514389038086,0.277306819788837,4.271361351013184,0.008026100506712354,9,9,uniform,"{'medfilt_kernel_size': 9, 'n_neighbors': 9, 'weights': 'uniform'}",0.96,0.95,0.94,0.96,0.94,0.95,0.008944271909999166,3,0.9622641509433962,1.0,1.0,0.9811320754716981,0.9574468085106383,0.9801686069851465,0.018024129612332834,13,0.9574468085106383,0.8913043478260869,0.896551724137931,0.9361702127659575,0.9245283018867925,0.9212002790254813,0.024699406925679474,3,0.9622641509433962,0.9152542372881356,0.875,0.9454545454545454,0.9183673469387755,0.9232680561249704,0.029769041653434396,3,6.666666666666667,8.666666666666666,5.880952380952381,8.384615384615385,12.266666666666667,8.373113553113553,2.2076634641609574,6,10.900020986967863,22.007574453658748,12.810342512339266,23.38980205638103,35.94403056605273,21.010354115079927,8.934539042366525,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31,2.8414485931396483,0.2593844539749003,0.996448564529419,0.006131458790138756,9,9,distance,"{'medfilt_kernel_size': 9, 'n_neighbors': 9, 'weights': 'distance'}",0.95,0.95,0.93,0.95,0.94,0.9440000000000002,0.007999999999999969,5,0.9622641509433962,1.0,1.0,0.9811320754716981,0.9574468085106383,0.9801686069851465,0.018024129612332834,13,0.9361702127659575,0.8913043478260869,0.8793103448275862,0.9148936170212766,0.9245283018867925,0.9092413648655399,0.02101620226374694,6,0.9444444444444444,0.9152542372881356,0.8571428571428571,0.9285714285714286,0.9183673469387755,0.9127560628771283,0.02961362981686289,6,6.666666666666667,8.574074074074074,5.928571428571429,8.365384615384615,12.11111111111111,8.329161579161578,2.139680298825629,9,10.900020986967863,22.017334796702087,12.792097369158851,23.36995840007641,35.867176094413324,20.989317529463708,8.911377772422663,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32,2.822817897796631,0.2793488859400629,4.163388061523437,0.015234810862431085,11,3,uniform,"{'medfilt_kernel_size': 11, 'n_neighbors': 3, 'weights': 'uniform'}",0.89,0.92,0.89,0.93,0.94,0.914,0.02059126028197399,18,0.9622641509433962,1.0,1.0,0.9811320754716981,0.9574468085106383,0.9801686069851465,0.018024129612332834,13,0.8085106382978723,0.8260869565217391,0.8103448275862069,0.8723404255319149,0.9245283018867925,0.8483622299649051,0.04451041321679113,18,0.85,0.8709677419354839,0.7924528301886793,0.896551724137931,0.9183673469387755,0.8656679286401741,0.04327830903226014,18,6.333333333333333,8.592592592592593,5.976190476190476,7.8076923076923075,11.377777777777778,8.017517297517298,1.9323343102705635,12,10.29309051831862,22.119639772130878,12.665077773600046,22.941429153338138,37.57439369741573,21.118726182960682,9.630904697380775,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33,2.8315683364868165,0.2712001927686276,0.9205095767974854,0.003792439864377298,11,3,distance,"{'medfilt_kernel_size': 11, 'n_neighbors': 3, 'weights': 'distance'}",0.89,0.92,0.89,0.92,0.93,0.9099999999999999,0.016733200530681527,20,0.9622641509433962,1.0,1.0,0.9811320754716981,0.9574468085106383,0.9801686069851465,0.018024129612332834,13,0.8085106382978723,0.8260869565217391,0.8103448275862069,0.851063829787234,0.9056603773584906,0.8403333259103085,0.036049188295258626,20,0.85,0.8709677419354839,0.7924528301886793,0.8813559322033898,0.9,0.8589553008655105,0.03696898800765457,20,6.313725490196078,8.5,5.976190476190476,7.8076923076923075,11.377777777777778,7.995077210371328,1.930573516153065,13,10.279410595902577,22.132387864679053,12.644381577899663,22.941429153338138,37.57439369741573,21.114400577847032,9.63788290856833,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34,2.831199598312378,0.275836107388811,4.175049924850464,0.014627457406968813,11,5,uniform,"{'medfilt_kernel_size': 11, 'n_neighbors': 5, 'weights': 'uniform'}",0.95,0.93,0.94,0.95,0.94,0.9419999999999998,0.007483314773547853,8,0.9622641509433962,1.0,1.0,0.9811320754716981,0.9574468085106383,0.9801686069851465,0.018024129612332834,13,0.9361702127659575,0.8478260869565217,0.896551724137931,0.9148936170212766,0.9245283018867925,0.903993988553696,0.03093861599624266,8,0.9444444444444444,0.8852459016393442,0.875,0.9285714285714286,0.9183673469387755,0.9103258243187986,0.026224281821546024,8,6.392156862745098,8.925925925925926,6.5,8.134615384615385,11.866666666666667,8.363872967990615,1.9999856551002677,7,10.249970696031854,22.220154224763853,13.173295498306954,23.14505167762136,38.057617137995145,21.369217846943833,9.728218231092349,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35,2.835867977142334,0.2734662337175089,0.9414621829986572,0.003313103994322771,11,5,distance,"{'medfilt_kernel_size': 11, 'n_neighbors': 5, 'weights': 'distance'}",0.93,0.93,0.92,0.95,0.95,0.9360000000000002,0.011999999999999959,10,0.9622641509433962,1.0,1.0,0.9811320754716981,0.9574468085106383,0.9801686069851465,0.018024129612332834,13,0.8936170212765957,0.8478260869565217,0.8620689655172413,0.9148936170212766,0.9433962264150944,0.8923603834373459,0.03468387690414321,13,0.9107142857142857,0.8852459016393442,0.84,0.9285714285714286,0.9375,0.9004063231850117,0.03508341595330224,10,6.372549019607843,8.814814814814815,6.5,8.365384615384615,11.866666666666667,8.38388302329479,1.9955102618840246,5,10.261217265851498,22.216172015893747,13.173295498306954,23.10263791644203,38.057617137995145,21.362187966897874,9.724045663792088,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36,2.812367391586304,0.27341767695354635,4.184124755859375,0.008284258772719915,11,7,uniform,"{'medfilt_kernel_size': 11, 'n_neighbors': 7, 'weights': 'uniform'}",0.96,0.95,0.96,0.96,0.94,0.954,0.008000000000000007,1,0.9622641509433962,1.0,1.0,0.9811320754716981,0.9574468085106383,0.9801686069851465,0.018024129612332834,13,0.9574468085106383,0.8913043478260869,0.9310344827586207,0.9361702127659575,0.9245283018867925,0.9280968307496191,0.021455310247131293,1,0.9622641509433962,0.9152542372881356,0.9130434782608695,0.9454545454545454,0.9183673469387755,0.9308767517771445,0.019576795997293672,1,7.254901960784314,8.592592592592593,6.571428571428571,8.423076923076923,13.155555555555555,8.799511120687592,2.3025989839359187,2,11.15812047082163,22.014741288945558,13.288274202939863,23.247287810248842,38.11675371251134,21.565035497093444,9.526806830322315,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37,2.818608617782593,0.2783672766338026,0.9685379505157471,0.0048422527842992,11,7,distance,"{'medfilt_kernel_size': 11, 'n_neighbors': 7, 'weights': 'distance'}",0.95,0.95,0.92,0.96,0.94,0.944,0.01356465996625051,6,0.9622641509433962,1.0,1.0,0.9811320754716981,0.9574468085106383,0.9801686069851465,0.018024129612332834,13,0.9361702127659575,0.8913043478260869,0.8620689655172413,0.9361702127659575,0.9245283018867925,0.9100484081524071,0.029078278450396577,5,0.9444444444444444,0.9152542372881356,0.84,0.9454545454545454,0.9183673469387755,0.9127041148251802,0.03848247098565768,7,7.235294117647059,8.518518518518519,6.571428571428571,8.384615384615385,13.155555555555555,8.773082429553018,2.3079797543811793,4,11.169967148114868,22.025020066195708,13.288274202939863,23.209873434641363,38.11675371251134,21.561977712880626,9.523010346285666,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38,2.828638029098511,0.27626303589034695,4.224813318252563,0.010154487257712803,11,9,uniform,"{'medfilt_kernel_size': 11, 'n_neighbors': 9, 'weights': 'uniform'}",0.96,0.95,0.96,0.96,0.94,0.954,0.008000000000000007,1,0.9622641509433962,1.0,1.0,0.9811320754716981,0.9574468085106383,0.9801686069851465,0.018024129612332834,13,0.9574468085106383,0.8913043478260869,0.9310344827586207,0.9361702127659575,0.9245283018867925,0.9280968307496191,0.021455310247131293,1,0.9622641509433962,0.9152542372881356,0.9130434782608695,0.9454545454545454,0.9183673469387755,0.9308767517771445,0.019576795997293672,1,10.862745098039216,9.018518518518519,6.571428571428571,8.576923076923077,12.755555555555556,9.557034164092988,2.10237378852293,1,30.184413331232914,22.081910428574407,13.282897806941824,23.34963856897522,36.42170021997299,25.06411207113947,7.821026136231913,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39,2.8162442684173583,0.2710266756210071,0.991269874572754,0.0037231229898492075,11,9,distance,"{'medfilt_kernel_size': 11, 'n_neighbors': 9, 'weights': 'distance'}",0.95,0.95,0.93,0.96,0.94,0.9460000000000001,0.010198039027185543,4,0.9622641509433962,1.0,1.0,0.9811320754716981,0.9574468085106383,0.9801686069851465,0.018024129612332834,13,0.9361702127659575,0.8913043478260869,0.8793103448275862,0.9361702127659575,0.9245283018867925,0.9134966840144761,0.023711094354621792,4,0.9444444444444444,0.9152542372881356,0.8571428571428571,0.9454545454545454,0.9183673469387755,0.9161326862537515,0.03208392868192535,4,7.215686274509804,8.925925925925926,6.571428571428571,8.557692307692308,12.6,8.774146615911322,2.097036430882836,3,11.118459699870964,22.093112595165522,13.282897806941824,23.329919269815203,36.34794813099268,21.234467500557237,8.934277370871099,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
