,cv_step,n_neighbors,weights,th_majority,th_mode,th_multiplier,mk_size,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
1917,0,9,uniform,0.4,daytime,1.2,3,0.783,0.519,1.0,1.0,18.214,11.277,21.5
1918,0,9,uniform,0.4,daytime,1.2,5,0.767,0.481,1.0,1.0,18.385,11.685,22.0
1919,0,9,uniform,0.4,daytime,1.2,7,0.767,0.481,1.0,1.0,20.231,10.467,24.0
1920,0,9,uniform,0.5,simple,1.0,3,0.767,0.481,1.0,1.0,18.385,11.685,22.0
1921,0,9,uniform,0.5,simple,1.0,5,0.767,0.481,1.0,1.0,20.692,10.615,25.0
1922,0,9,uniform,0.5,simple,1.0,7,0.733,0.407,1.0,1.0,20.273,11.49,25.0
1923,0,9,uniform,0.5,simple,1.05,3,0.767,0.481,1.0,1.0,18.385,11.685,22.0
1924,0,9,uniform,0.5,simple,1.05,5,0.767,0.481,1.0,1.0,20.769,10.606,25.0
1925,0,9,uniform,0.5,simple,1.05,7,0.733,0.407,1.0,1.0,20.455,11.484,25.0
1926,0,9,uniform,0.5,simple,1.1,3,0.767,0.481,1.0,1.0,18.385,11.685,22.0
1927,0,9,uniform,0.5,simple,1.1,5,0.767,0.481,1.0,1.0,20.846,10.654,25.0
1928,0,9,uniform,0.5,simple,1.1,7,0.7,0.333,1.0,1.0,19.0,12.175,25.0
1929,0,9,uniform,0.5,simple,1.15,3,0.75,0.444,1.0,1.0,17.5,11.587,21.5
1930,0,9,uniform,0.5,simple,1.15,5,0.75,0.444,1.0,1.0,20.167,10.652,24.0
1931,0,9,uniform,0.5,simple,1.15,7,0.7,0.333,1.0,1.0,19.111,12.078,25.0
1932,0,9,uniform,0.5,simple,1.2,3,0.75,0.444,1.0,1.0,17.5,11.587,21.5
1933,0,9,uniform,0.5,simple,1.2,5,0.717,0.37,1.0,1.0,19.9,11.631,25.0
1934,0,9,uniform,0.5,simple,1.2,7,0.683,0.296,1.0,1.0,18.875,12.791,26.0
1935,0,9,uniform,0.5,daytime,1.0,3,0.783,0.519,1.0,1.0,18.214,11.277,21.5
1936,0,9,uniform,0.5,daytime,1.0,5,0.767,0.481,1.0,1.0,18.538,11.732,23.0
1937,0,9,uniform,0.5,daytime,1.0,7,0.75,0.444,1.0,1.0,20.167,10.892,24.5
1938,0,9,uniform,0.5,daytime,1.05,3,0.783,0.519,1.0,1.0,18.214,11.277,21.5
1939,0,9,uniform,0.5,daytime,1.05,5,0.767,0.481,1.0,1.0,18.538,11.732,23.0
1940,0,9,uniform,0.5,daytime,1.05,7,0.75,0.444,1.0,1.0,20.167,10.892,24.5
1941,0,9,uniform,0.5,daytime,1.1,3,0.783,0.519,1.0,1.0,18.214,11.277,21.5
1942,0,9,uniform,0.5,daytime,1.1,5,0.767,0.481,1.0,1.0,18.615,11.757,23.0
1943,0,9,uniform,0.5,daytime,1.1,7,0.733,0.407,1.0,1.0,20.091,11.397,25.0
1944,0,9,uniform,0.5,daytime,1.15,3,0.783,0.519,1.0,1.0,18.357,11.437,21.5
1945,0,9,uniform,0.5,daytime,1.15,5,0.75,0.444,1.0,1.0,17.667,11.75,23.0
1946,0,9,uniform,0.5,daytime,1.15,7,0.717,0.37,1.0,1.0,19.2,11.548,25.0
1947,0,9,uniform,0.5,daytime,1.2,3,0.75,0.444,1.0,1.0,17.417,11.651,21.5
1948,0,9,uniform,0.5,daytime,1.2,5,0.75,0.444,1.0,1.0,20.0,10.685,24.0
1949,0,9,uniform,0.5,daytime,1.2,7,0.717,0.37,1.0,1.0,19.5,11.621,25.0
1950,0,9,uniform,0.6,simple,1.0,3,0.75,0.444,1.0,1.0,17.417,11.651,21.5
1951,0,9,uniform,0.6,simple,1.0,5,0.7,0.333,1.0,1.0,18.778,12.081,25.0
1952,0,9,uniform,0.6,simple,1.0,7,0.683,0.296,1.0,1.0,18.875,13.119,26.0
1953,0,9,uniform,0.6,simple,1.05,3,0.75,0.444,1.0,1.0,17.5,11.587,21.5
1954,0,9,uniform,0.6,simple,1.05,5,0.683,0.296,1.0,1.0,18.875,12.791,26.0
1955,0,9,uniform,0.6,simple,1.05,7,0.683,0.296,1.0,1.0,19.125,13.1,26.0
1956,0,9,uniform,0.6,simple,1.1,3,0.733,0.407,1.0,1.0,17.364,12.093,22.0
1957,0,9,uniform,0.6,simple,1.1,5,0.683,0.296,1.0,1.0,18.875,12.791,26.0
1958,0,9,uniform,0.6,simple,1.1,7,0.667,0.259,1.0,1.0,16.714,12.232,25.0
1959,0,9,uniform,0.6,simple,1.15,3,0.733,0.407,1.0,1.0,17.364,12.093,22.0
1960,0,9,uniform,0.6,simple,1.15,5,0.683,0.296,1.0,1.0,18.875,12.791,26.0
1961,0,9,uniform,0.6,simple,1.15,7,0.667,0.259,1.0,1.0,16.714,12.232,25.0
1962,0,9,uniform,0.6,simple,1.2,3,0.717,0.37,1.0,1.0,16.6,12.427,21.5
1963,0,9,uniform,0.6,simple,1.2,5,0.683,0.296,1.0,1.0,18.875,12.791,26.0
1964,0,9,uniform,0.6,simple,1.2,7,0.667,0.259,1.0,1.0,16.714,12.232,25.0
1965,0,9,uniform,0.6,daytime,1.0,3,0.783,0.519,1.0,1.0,18.214,11.277,21.5
1966,0,9,uniform,0.6,daytime,1.0,5,0.733,0.407,1.0,1.0,20.273,11.434,25.0
1967,0,9,uniform,0.6,daytime,1.0,7,0.717,0.37,1.0,1.0,19.8,11.889,25.5
1968,0,9,uniform,0.6,daytime,1.05,3,0.767,0.481,1.0,1.0,18.538,11.849,22.0
1969,0,9,uniform,0.6,daytime,1.05,5,0.717,0.37,1.0,1.0,19.3,11.55,25.0
1970,0,9,uniform,0.6,daytime,1.05,7,0.7,0.333,1.0,1.0,18.667,12.009,25.0
1971,0,9,uniform,0.6,daytime,1.1,3,0.75,0.444,1.0,1.0,17.417,11.651,21.5
1972,0,9,uniform,0.6,daytime,1.1,5,0.7,0.333,1.0,1.0,19.333,12.238,25.0
1973,0,9,uniform,0.6,daytime,1.1,7,0.683,0.296,1.0,1.0,18.625,12.806,26.0
1974,0,9,uniform,0.6,daytime,1.15,3,0.75,0.444,1.0,1.0,17.417,11.651,21.5
1975,0,9,uniform,0.6,daytime,1.15,5,0.7,0.333,1.0,1.0,19.333,12.238,25.0
1976,0,9,uniform,0.6,daytime,1.15,7,0.683,0.296,1.0,1.0,18.625,12.806,26.0
1977,0,9,uniform,0.6,daytime,1.2,3,0.75,0.444,1.0,1.0,17.417,11.651,21.5
1978,0,9,uniform,0.6,daytime,1.2,5,0.7,0.333,1.0,1.0,19.444,12.312,25.0
1979,0,9,uniform,0.6,daytime,1.2,7,0.683,0.296,1.0,1.0,18.75,12.891,26.0
1980,0,9,uniform,0.7,simple,1.0,3,0.7,0.333,1.0,1.0,17.778,11.103,22.0
1981,0,9,uniform,0.7,simple,1.0,5,0.633,0.185,1.0,1.0,13.0,12.681,9.0
1982,0,9,uniform,0.7,simple,1.0,7,0.617,0.148,1.0,1.0,9.25,11.432,4.5
1983,0,9,uniform,0.7,simple,1.05,3,0.683,0.296,1.0,1.0,17.625,11.768,24.0
1984,0,9,uniform,0.7,simple,1.05,5,0.633,0.185,1.0,1.0,13.0,12.681,9.0
1985,0,9,uniform,0.7,simple,1.05,7,0.617,0.148,1.0,1.0,9.5,11.236,5.0
1986,0,9,uniform,0.7,simple,1.1,3,0.683,0.296,1.0,1.0,17.625,11.768,24.0
1987,0,9,uniform,0.7,simple,1.1,5,0.633,0.185,1.0,1.0,13.0,12.681,9.0
1988,0,9,uniform,0.7,simple,1.1,7,0.617,0.148,1.0,1.0,9.5,11.236,5.0
1989,0,9,uniform,0.7,simple,1.15,3,0.667,0.259,1.0,1.0,16.714,12.068,22.0
1990,0,9,uniform,0.7,simple,1.15,5,0.617,0.148,1.0,1.0,10.0,11.467,5.5
1991,0,9,uniform,0.7,simple,1.15,7,0.6,0.111,1.0,1.0,3.667,3.859,2.0
1992,0,9,uniform,0.7,simple,1.2,3,0.633,0.185,1.0,1.0,13.4,12.722,9.0
1993,0,9,uniform,0.7,simple,1.2,5,0.617,0.148,1.0,1.0,10.0,11.467,5.5
1994,0,9,uniform,0.7,simple,1.2,7,0.6,0.111,1.0,1.0,3.667,3.859,2.0
1995,0,9,uniform,0.7,daytime,1.0,3,0.75,0.444,1.0,1.0,20.333,11.146,23.5
1996,0,9,uniform,0.7,daytime,1.0,5,0.667,0.259,1.0,1.0,15.571,11.623,21.0
1997,0,9,uniform,0.7,daytime,1.0,7,0.65,0.222,1.0,1.0,14.667,12.324,16.5
1998,0,9,uniform,0.7,daytime,1.05,3,0.717,0.37,1.0,1.0,19.1,11.571,23.5
1999,0,9,uniform,0.7,daytime,1.05,5,0.65,0.222,1.0,1.0,14.667,12.324,16.5
2000,0,9,uniform,0.7,daytime,1.05,7,0.65,0.222,1.0,1.0,14.667,12.324,16.5
2001,0,9,uniform,0.7,daytime,1.1,3,0.7,0.333,1.0,1.0,17.444,11.016,22.0
2002,0,9,uniform,0.7,daytime,1.1,5,0.65,0.222,1.0,1.0,14.667,12.324,16.5
2003,0,9,uniform,0.7,daytime,1.1,7,0.633,0.185,1.0,1.0,12.6,12.516,8.0
2004,0,9,uniform,0.7,daytime,1.15,3,0.7,0.333,1.0,1.0,17.556,11.097,22.0
2005,0,9,uniform,0.7,daytime,1.15,5,0.633,0.185,1.0,1.0,12.6,12.516,8.0
2006,0,9,uniform,0.7,daytime,1.15,7,0.633,0.185,1.0,1.0,12.6,12.516,8.0
2007,0,9,uniform,0.7,daytime,1.2,3,0.683,0.296,1.0,1.0,17.375,11.757,24.0
2008,0,9,uniform,0.7,daytime,1.2,5,0.633,0.185,1.0,1.0,12.6,12.516,8.0
2009,0,9,uniform,0.7,daytime,1.2,7,0.633,0.185,1.0,1.0,12.6,12.516,8.0
2010,0,9,uniform,0.8,simple,1.0,3,0.567,0.037,1.0,1.0,22.0,0.0,22.0
2011,0,9,uniform,0.8,simple,1.0,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2012,0,9,uniform,0.8,simple,1.0,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2013,0,9,uniform,0.8,simple,1.05,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2014,0,9,uniform,0.8,simple,1.05,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2015,0,9,uniform,0.8,simple,1.05,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2016,0,9,uniform,0.8,simple,1.1,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2017,0,9,uniform,0.8,simple,1.1,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2018,0,9,uniform,0.8,simple,1.1,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2019,0,9,uniform,0.8,simple,1.15,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2020,0,9,uniform,0.8,simple,1.15,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2021,0,9,uniform,0.8,simple,1.15,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2022,0,9,uniform,0.8,simple,1.2,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2023,0,9,uniform,0.8,simple,1.2,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2024,0,9,uniform,0.8,simple,1.2,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2025,0,9,uniform,0.8,daytime,1.0,3,0.583,0.074,1.0,1.0,25.5,3.5,25.5
2026,0,9,uniform,0.8,daytime,1.0,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2027,0,9,uniform,0.8,daytime,1.0,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2028,0,9,uniform,0.8,daytime,1.05,3,0.567,0.037,1.0,1.0,29.0,0.0,29.0
2029,0,9,uniform,0.8,daytime,1.05,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2030,0,9,uniform,0.8,daytime,1.05,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2031,0,9,uniform,0.8,daytime,1.1,3,0.567,0.037,1.0,1.0,29.0,0.0,29.0
2032,0,9,uniform,0.8,daytime,1.1,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2033,0,9,uniform,0.8,daytime,1.1,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2034,0,9,uniform,0.8,daytime,1.15,3,0.567,0.037,1.0,1.0,29.0,0.0,29.0
2035,0,9,uniform,0.8,daytime,1.15,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2036,0,9,uniform,0.8,daytime,1.15,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2037,0,9,uniform,0.8,daytime,1.2,3,0.567,0.037,1.0,1.0,29.0,0.0,29.0
2038,0,9,uniform,0.8,daytime,1.2,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2039,0,9,uniform,0.8,daytime,1.2,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2040,0,9,uniform,0.9,simple,1.0,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2041,0,9,uniform,0.9,simple,1.0,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2042,0,9,uniform,0.9,simple,1.0,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2043,0,9,uniform,0.9,simple,1.05,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2044,0,9,uniform,0.9,simple,1.05,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2045,0,9,uniform,0.9,simple,1.05,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2046,0,9,uniform,0.9,simple,1.1,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2047,0,9,uniform,0.9,simple,1.1,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2048,0,9,uniform,0.9,simple,1.1,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2049,0,9,uniform,0.9,simple,1.15,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2050,0,9,uniform,0.9,simple,1.15,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2051,0,9,uniform,0.9,simple,1.15,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2052,0,9,uniform,0.9,simple,1.2,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2053,0,9,uniform,0.9,simple,1.2,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2054,0,9,uniform,0.9,simple,1.2,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2055,0,9,uniform,0.9,daytime,1.0,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2056,0,9,uniform,0.9,daytime,1.0,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2057,0,9,uniform,0.9,daytime,1.0,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2058,0,9,uniform,0.9,daytime,1.05,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2059,0,9,uniform,0.9,daytime,1.05,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2060,0,9,uniform,0.9,daytime,1.05,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2061,0,9,uniform,0.9,daytime,1.1,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2062,0,9,uniform,0.9,daytime,1.1,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2063,0,9,uniform,0.9,daytime,1.1,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2064,0,9,uniform,0.9,daytime,1.15,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2065,0,9,uniform,0.9,daytime,1.15,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2066,0,9,uniform,0.9,daytime,1.15,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2067,0,9,uniform,0.9,daytime,1.2,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2068,0,9,uniform,0.9,daytime,1.2,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2069,0,9,uniform,0.9,daytime,1.2,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2070,0,9,uniform,1.0,simple,1.0,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2071,0,9,uniform,1.0,simple,1.0,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2072,0,9,uniform,1.0,simple,1.0,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2073,0,9,uniform,1.0,simple,1.05,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2074,0,9,uniform,1.0,simple,1.05,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2075,0,9,uniform,1.0,simple,1.05,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2076,0,9,uniform,1.0,simple,1.1,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2077,0,9,uniform,1.0,simple,1.1,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2078,0,9,uniform,1.0,simple,1.1,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2079,0,9,uniform,1.0,simple,1.15,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2080,0,9,uniform,1.0,simple,1.15,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2081,0,9,uniform,1.0,simple,1.15,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2082,0,9,uniform,1.0,simple,1.2,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2083,0,9,uniform,1.0,simple,1.2,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2084,0,9,uniform,1.0,simple,1.2,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2085,0,9,uniform,1.0,daytime,1.0,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2086,0,9,uniform,1.0,daytime,1.0,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2087,0,9,uniform,1.0,daytime,1.0,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2088,0,9,uniform,1.0,daytime,1.05,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2089,0,9,uniform,1.0,daytime,1.05,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2090,0,9,uniform,1.0,daytime,1.05,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2091,0,9,uniform,1.0,daytime,1.1,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2092,0,9,uniform,1.0,daytime,1.1,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2093,0,9,uniform,1.0,daytime,1.1,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2094,0,9,uniform,1.0,daytime,1.15,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2095,0,9,uniform,1.0,daytime,1.15,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2096,0,9,uniform,1.0,daytime,1.15,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2097,0,9,uniform,1.0,daytime,1.2,3,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2098,0,9,uniform,1.0,daytime,1.2,5,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2099,0,9,uniform,1.0,daytime,1.2,7,0.55,0.0,1.0,0.0,999999999.0,0.0,999999999.0
2100,0,9,distance,0.1,simple,1.0,3,0.45,1.0,0.0,0.45,0.074,0.378,0.0
2101,0,9,distance,0.1,simple,1.0,5,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2102,0,9,distance,0.1,simple,1.0,7,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2103,0,9,distance,0.1,simple,1.05,3,0.45,1.0,0.0,0.45,0.074,0.378,0.0
2104,0,9,distance,0.1,simple,1.05,5,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2105,0,9,distance,0.1,simple,1.05,7,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2106,0,9,distance,0.1,simple,1.1,3,0.45,1.0,0.0,0.45,0.074,0.378,0.0
2107,0,9,distance,0.1,simple,1.1,5,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2108,0,9,distance,0.1,simple,1.1,7,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2109,0,9,distance,0.1,simple,1.15,3,0.45,1.0,0.0,0.45,0.074,0.378,0.0
2110,0,9,distance,0.1,simple,1.15,5,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2111,0,9,distance,0.1,simple,1.15,7,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2112,0,9,distance,0.1,simple,1.2,3,0.45,1.0,0.0,0.45,0.074,0.378,0.0
2113,0,9,distance,0.1,simple,1.2,5,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2114,0,9,distance,0.1,simple,1.2,7,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2115,0,9,distance,0.1,daytime,1.0,3,0.45,1.0,0.0,0.45,0.074,0.378,0.0
2116,0,9,distance,0.1,daytime,1.0,5,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2117,0,9,distance,0.1,daytime,1.0,7,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2118,0,9,distance,0.1,daytime,1.05,3,0.45,1.0,0.0,0.45,0.074,0.378,0.0
2119,0,9,distance,0.1,daytime,1.05,5,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2120,0,9,distance,0.1,daytime,1.05,7,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2121,0,9,distance,0.1,daytime,1.1,3,0.45,1.0,0.0,0.45,0.074,0.378,0.0
2122,0,9,distance,0.1,daytime,1.1,5,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2123,0,9,distance,0.1,daytime,1.1,7,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2124,0,9,distance,0.1,daytime,1.15,3,0.45,1.0,0.0,0.45,0.074,0.378,0.0
2125,0,9,distance,0.1,daytime,1.15,5,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2126,0,9,distance,0.1,daytime,1.15,7,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2127,0,9,distance,0.1,daytime,1.2,3,0.45,1.0,0.0,0.45,0.074,0.378,0.0
2128,0,9,distance,0.1,daytime,1.2,5,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2129,0,9,distance,0.1,daytime,1.2,7,0.45,1.0,0.0,0.45,0.0,0.0,0.0
2130,0,9,distance,0.2,simple,1.0,3,0.45,1.0,0.0,0.45,1.593,3.975,0.0
2131,0,9,distance,0.2,simple,1.0,5,0.45,1.0,0.0,0.45,1.704,4.302,0.0
2132,0,9,distance,0.2,simple,1.0,7,0.45,1.0,0.0,0.45,1.926,5.003,0.0
2133,0,9,distance,0.2,simple,1.05,3,0.45,1.0,0.0,0.45,1.593,3.975,0.0
2134,0,9,distance,0.2,simple,1.05,5,0.45,1.0,0.0,0.45,1.704,4.302,0.0
2135,0,9,distance,0.2,simple,1.05,7,0.45,1.0,0.0,0.45,1.926,5.003,0.0
2136,0,9,distance,0.2,simple,1.1,3,0.45,1.0,0.0,0.45,1.593,3.975,0.0
2137,0,9,distance,0.2,simple,1.1,5,0.45,1.0,0.0,0.45,1.704,4.302,0.0
2138,0,9,distance,0.2,simple,1.1,7,0.45,1.0,0.0,0.45,1.926,5.003,0.0
2139,0,9,distance,0.2,simple,1.15,3,0.45,1.0,0.0,0.45,1.593,3.975,0.0
2140,0,9,distance,0.2,simple,1.15,5,0.45,1.0,0.0,0.45,1.704,4.302,0.0
2141,0,9,distance,0.2,simple,1.15,7,0.45,1.0,0.0,0.45,1.926,5.003,0.0
2142,0,9,distance,0.2,simple,1.2,3,0.45,1.0,0.0,0.45,1.593,3.975,0.0
2143,0,9,distance,0.2,simple,1.2,5,0.45,1.0,0.0,0.45,1.704,4.302,0.0
2144,0,9,distance,0.2,simple,1.2,7,0.45,1.0,0.0,0.45,1.926,5.003,0.0
2145,0,9,distance,0.2,daytime,1.0,3,0.45,1.0,0.0,0.45,1.593,3.975,0.0
2146,0,9,distance,0.2,daytime,1.0,5,0.45,1.0,0.0,0.45,1.704,4.302,0.0
2147,0,9,distance,0.2,daytime,1.0,7,0.45,1.0,0.0,0.45,1.926,5.003,0.0
2148,0,9,distance,0.2,daytime,1.05,3,0.45,1.0,0.0,0.45,1.593,3.975,0.0
2149,0,9,distance,0.2,daytime,1.05,5,0.45,1.0,0.0,0.45,1.704,4.302,0.0
2150,0,9,distance,0.2,daytime,1.05,7,0.45,1.0,0.0,0.45,1.926,5.003,0.0
2151,0,9,distance,0.2,daytime,1.1,3,0.45,1.0,0.0,0.45,1.593,3.975,0.0
2152,0,9,distance,0.2,daytime,1.1,5,0.45,1.0,0.0,0.45,1.704,4.302,0.0
2153,0,9,distance,0.2,daytime,1.1,7,0.45,1.0,0.0,0.45,1.926,5.003,0.0
2154,0,9,distance,0.2,daytime,1.15,3,0.45,1.0,0.0,0.45,1.593,3.975,0.0
2155,0,9,distance,0.2,daytime,1.15,5,0.45,1.0,0.0,0.45,1.704,4.302,0.0
2156,0,9,distance,0.2,daytime,1.15,7,0.45,1.0,0.0,0.45,1.926,5.003,0.0
2157,0,9,distance,0.2,daytime,1.2,3,0.45,1.0,0.0,0.45,1.593,3.975,0.0
2158,0,9,distance,0.2,daytime,1.2,5,0.45,1.0,0.0,0.45,1.704,4.302,0.0
2159,0,9,distance,0.2,daytime,1.2,7,0.45,1.0,0.0,0.45,1.926,5.003,0.0
2160,0,9,distance,0.3,simple,1.0,3,0.45,1.0,0.0,0.45,2.778,6.309,0.0
2161,0,9,distance,0.3,simple,1.0,5,0.45,1.0,0.0,0.45,3.077,6.713,0.0
2162,0,9,distance,0.3,simple,1.0,7,0.45,1.0,0.0,0.45,3.538,6.868,0.0
2163,0,9,distance,0.3,simple,1.05,3,0.45,1.0,0.0,0.45,2.778,6.309,0.0
2164,0,9,distance,0.3,simple,1.05,5,0.45,1.0,0.0,0.45,3.077,6.713,0.0
2165,0,9,distance,0.3,simple,1.05,7,0.45,1.0,0.0,0.45,3.538,6.868,0.0
2166,0,9,distance,0.3,simple,1.1,3,0.45,1.0,0.0,0.45,2.778,6.309,0.0
2167,0,9,distance,0.3,simple,1.1,5,0.45,1.0,0.0,0.45,3.077,6.713,0.0
2168,0,9,distance,0.3,simple,1.1,7,0.45,1.0,0.0,0.45,3.538,6.868,0.0
2169,0,9,distance,0.3,simple,1.15,3,0.45,1.0,0.0,0.45,2.778,6.309,0.0
2170,0,9,distance,0.3,simple,1.15,5,0.45,1.0,0.0,0.45,3.077,6.713,0.0
2171,0,9,distance,0.3,simple,1.15,7,0.45,1.0,0.0,0.45,3.538,6.868,0.0
2172,0,9,distance,0.3,simple,1.2,3,0.45,1.0,0.0,0.45,2.778,6.309,0.0
2173,0,9,distance,0.3,simple,1.2,5,0.45,1.0,0.0,0.45,3.077,6.713,0.0
2174,0,9,distance,0.3,simple,1.2,7,0.45,1.0,0.0,0.45,3.538,6.868,0.0
2175,0,9,distance,0.3,daytime,1.0,3,0.45,1.0,0.0,0.45,2.778,6.309,0.0
2176,0,9,distance,0.3,daytime,1.0,5,0.45,1.0,0.0,0.45,3.077,6.713,0.0
