,cv_step,n_neighbors,weights,th_majority,th_mode,th_multiplier,mk_size,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
0,0,3,uniform,0.1,simple,1.0,3,0.64,0.367,0.902,0.783,61.4,61.406,57.0
1,0,3,uniform,0.1,simple,1.0,5,0.62,0.306,0.922,0.789,75.071,69.163,64.5
2,0,3,uniform,0.1,simple,1.0,7,0.6,0.265,0.922,0.765,97.667,70.046,77.5
3,0,3,uniform,0.1,simple,1.05,3,0.64,0.367,0.902,0.783,64.733,60.966,61.0
4,0,3,uniform,0.1,simple,1.05,5,0.62,0.306,0.922,0.789,87.0,74.006,73.0
5,0,3,uniform,0.1,simple,1.05,7,0.6,0.265,0.922,0.765,106.333,73.899,106.5
6,0,3,uniform,0.1,simple,1.1,3,0.63,0.327,0.922,0.8,65.0,63.097,64.5
7,0,3,uniform,0.1,simple,1.1,5,0.61,0.286,0.922,0.778,98.231,76.42,74.0
8,0,3,uniform,0.1,simple,1.1,7,0.61,0.265,0.941,0.812,106.333,73.899,106.5
9,0,3,uniform,0.1,simple,1.15,3,0.64,0.327,0.941,0.842,65.0,63.097,64.5
10,0,3,uniform,0.1,simple,1.15,5,0.61,0.265,0.941,0.812,98.231,76.42,74.0
11,0,3,uniform,0.1,simple,1.15,7,0.61,0.245,0.961,0.857,106.333,73.899,106.5
12,0,3,uniform,0.1,simple,1.2,3,0.66,0.306,1.0,1.0,72.786,70.693,64.5
13,0,3,uniform,0.1,simple,1.2,5,0.64,0.265,1.0,1.0,98.385,76.561,74.0
14,0,3,uniform,0.1,simple,1.2,7,0.62,0.224,1.0,1.0,99.182,73.058,73.0
15,0,3,uniform,0.1,daytime,1.0,3,0.62,0.612,0.627,0.612,60.077,64.968,39.5
16,0,3,uniform,0.1,daytime,1.0,5,0.64,0.571,0.706,0.651,72.792,65.482,62.5
17,0,3,uniform,0.1,daytime,1.0,7,0.64,0.51,0.765,0.676,88.545,72.278,70.0
18,0,3,uniform,0.1,daytime,1.05,3,0.65,0.612,0.686,0.652,60.077,64.968,39.5
19,0,3,uniform,0.1,daytime,1.05,5,0.67,0.571,0.765,0.7,74.0,66.859,62.5
20,0,3,uniform,0.1,daytime,1.05,7,0.64,0.49,0.784,0.686,85.619,72.627,68.0
21,0,3,uniform,0.1,daytime,1.1,3,0.67,0.612,0.725,0.682,60.192,65.004,40.5
22,0,3,uniform,0.1,daytime,1.1,5,0.69,0.571,0.804,0.737,74.083,66.888,62.5
23,0,3,uniform,0.1,daytime,1.1,7,0.66,0.469,0.843,0.742,78.8,67.355,62.5
24,0,3,uniform,0.1,daytime,1.15,3,0.68,0.612,0.745,0.698,60.231,65.05,40.5
25,0,3,uniform,0.1,daytime,1.15,5,0.67,0.531,0.804,0.722,73.217,69.711,57.0
26,0,3,uniform,0.1,daytime,1.15,7,0.66,0.469,0.843,0.742,78.85,67.332,62.5
27,0,3,uniform,0.1,daytime,1.2,3,0.68,0.571,0.784,0.718,61.192,66.29,40.5
28,0,3,uniform,0.1,daytime,1.2,5,0.66,0.51,0.804,0.714,66.364,63.093,53.0
29,0,3,uniform,0.1,daytime,1.2,7,0.66,0.429,0.882,0.778,73.474,64.624,57.0
30,0,3,uniform,0.2,simple,1.0,3,0.61,0.265,0.941,0.812,61.833,64.28,43.5
31,0,3,uniform,0.2,simple,1.0,5,0.59,0.224,0.941,0.786,89.545,67.238,74.0
32,0,3,uniform,0.2,simple,1.0,7,0.58,0.204,0.941,0.769,98.5,64.082,78.0
33,0,3,uniform,0.2,simple,1.05,3,0.62,0.265,0.961,0.867,70.5,66.381,64.5
34,0,3,uniform,0.2,simple,1.05,5,0.6,0.224,0.961,0.846,98.909,72.63,74.0
35,0,3,uniform,0.2,simple,1.05,7,0.6,0.204,0.98,0.909,108.8,68.862,106.5
36,0,3,uniform,0.2,simple,1.1,3,0.63,0.265,0.98,0.929,70.583,66.383,65.0
37,0,3,uniform,0.2,simple,1.1,5,0.61,0.224,0.98,0.917,99.0,72.597,74.0
38,0,3,uniform,0.2,simple,1.1,7,0.6,0.204,0.98,0.909,109.0,68.922,106.5
39,0,3,uniform,0.2,simple,1.15,3,0.61,0.224,0.98,0.917,64.818,66.397,57.0
40,0,3,uniform,0.2,simple,1.15,5,0.6,0.204,0.98,0.909,90.3,70.461,73.5
41,0,3,uniform,0.2,simple,1.15,7,0.6,0.184,1.0,1.0,100.333,67.282,73.0
42,0,3,uniform,0.2,simple,1.2,3,0.62,0.224,1.0,1.0,65.0,66.457,57.0
43,0,3,uniform,0.2,simple,1.2,5,0.61,0.204,1.0,1.0,90.6,70.538,73.5
44,0,3,uniform,0.2,simple,1.2,7,0.6,0.184,1.0,1.0,100.556,67.239,73.0
45,0,3,uniform,0.2,daytime,1.0,3,0.64,0.51,0.765,0.676,66.304,62.102,57.0
46,0,3,uniform,0.2,daytime,1.0,5,0.67,0.49,0.843,0.75,78.864,63.923,70.0
47,0,3,uniform,0.2,daytime,1.0,7,0.67,0.388,0.941,0.864,75.118,62.872,68.0
48,0,3,uniform,0.2,daytime,1.05,3,0.65,0.51,0.784,0.694,66.304,62.102,57.0
49,0,3,uniform,0.2,daytime,1.05,5,0.67,0.469,0.863,0.767,75.381,63.355,68.0
50,0,3,uniform,0.2,daytime,1.05,7,0.67,0.388,0.941,0.864,75.118,62.872,68.0
51,0,3,uniform,0.2,daytime,1.1,3,0.65,0.51,0.784,0.694,66.348,62.095,57.0
52,0,3,uniform,0.2,daytime,1.1,5,0.68,0.469,0.882,0.793,75.476,63.327,68.0
53,0,3,uniform,0.2,daytime,1.1,7,0.65,0.347,0.941,0.85,74.467,66.377,68.0
54,0,3,uniform,0.2,daytime,1.15,3,0.67,0.49,0.843,0.75,72.455,63.524,62.5
55,0,3,uniform,0.2,daytime,1.15,5,0.68,0.469,0.882,0.793,75.571,63.215,68.0
56,0,3,uniform,0.2,daytime,1.15,7,0.65,0.347,0.941,0.85,74.6,66.229,68.0
57,0,3,uniform,0.2,daytime,1.2,3,0.68,0.49,0.863,0.774,72.455,63.524,62.5
58,0,3,uniform,0.2,daytime,1.2,5,0.68,0.449,0.902,0.815,69.95,59.434,63.0
59,0,3,uniform,0.2,daytime,1.2,7,0.64,0.327,0.941,0.842,79.929,65.373,70.0
60,0,3,uniform,0.3,simple,1.0,3,0.62,0.265,0.961,0.867,66.583,63.784,65.5
61,0,3,uniform,0.3,simple,1.0,5,0.6,0.224,0.961,0.846,99.091,72.528,74.0
62,0,3,uniform,0.3,simple,1.0,7,0.59,0.204,0.961,0.833,109.0,68.714,106.5
63,0,3,uniform,0.3,simple,1.05,3,0.63,0.265,0.98,0.929,70.833,66.39,65.5
64,0,3,uniform,0.3,simple,1.05,5,0.61,0.224,0.98,0.917,99.364,72.563,74.0
65,0,3,uniform,0.3,simple,1.05,7,0.6,0.204,0.98,0.909,109.4,68.405,106.5
66,0,3,uniform,0.3,simple,1.1,3,0.63,0.265,0.98,0.929,70.917,66.392,66.0
67,0,3,uniform,0.3,simple,1.1,5,0.61,0.204,1.0,1.0,90.8,70.445,73.5
68,0,3,uniform,0.3,simple,1.1,7,0.6,0.184,1.0,1.0,105.778,62.725,73.0
69,0,3,uniform,0.3,simple,1.15,3,0.62,0.224,1.0,1.0,65.273,66.43,60.0
70,0,3,uniform,0.3,simple,1.15,5,0.6,0.184,1.0,1.0,101.0,66.984,74.0
71,0,3,uniform,0.3,simple,1.15,7,0.6,0.184,1.0,1.0,107.889,61.421,78.0
72,0,3,uniform,0.3,simple,1.2,3,0.62,0.224,1.0,1.0,65.364,66.423,61.0
73,0,3,uniform,0.3,simple,1.2,5,0.6,0.184,1.0,1.0,103.0,65.992,78.0
74,0,3,uniform,0.3,simple,1.2,7,0.6,0.184,1.0,1.0,107.889,61.421,78.0
75,0,3,uniform,0.3,daytime,1.0,3,0.64,0.408,0.863,0.741,67.444,60.135,65.5
76,0,3,uniform,0.3,daytime,1.0,5,0.62,0.306,0.922,0.789,58.5,56.582,52.5
77,0,3,uniform,0.3,daytime,1.0,7,0.61,0.245,0.961,0.857,95.273,64.676,73.0
78,0,3,uniform,0.3,daytime,1.05,3,0.64,0.388,0.882,0.76,66.588,61.772,59.0
79,0,3,uniform,0.3,daytime,1.05,5,0.62,0.286,0.941,0.824,62.846,56.421,59.0
80,0,3,uniform,0.3,daytime,1.05,7,0.6,0.224,0.961,0.846,92.7,67.293,72.5
81,0,3,uniform,0.3,daytime,1.1,3,0.63,0.347,0.902,0.773,67.438,63.577,65.5
82,0,3,uniform,0.3,daytime,1.1,5,0.62,0.286,0.941,0.824,62.846,56.421,59.0
83,0,3,uniform,0.3,daytime,1.1,7,0.6,0.224,0.961,0.846,92.7,67.293,72.5
84,0,3,uniform,0.3,daytime,1.15,3,0.63,0.347,0.902,0.773,67.438,63.577,65.5
85,0,3,uniform,0.3,daytime,1.15,5,0.62,0.286,0.941,0.824,62.846,56.421,59.0
86,0,3,uniform,0.3,daytime,1.15,7,0.6,0.224,0.961,0.846,92.7,67.293,72.5
87,0,3,uniform,0.3,daytime,1.2,3,0.63,0.327,0.922,0.8,61.8,61.668,59.0
88,0,3,uniform,0.3,daytime,1.2,5,0.61,0.265,0.941,0.812,68.0,55.708,65.5
89,0,3,uniform,0.3,daytime,1.2,7,0.6,0.224,0.961,0.846,92.7,67.293,72.5
90,0,3,uniform,0.4,simple,1.0,3,0.62,0.245,0.98,0.923,77.636,65.831,73.0
91,0,3,uniform,0.4,simple,1.0,5,0.6,0.204,0.98,0.909,109.6,68.535,107.0
92,0,3,uniform,0.4,simple,1.0,7,0.59,0.184,0.98,0.9,108.0,61.502,78.0
93,0,3,uniform,0.4,simple,1.05,3,0.62,0.245,0.98,0.923,77.636,65.831,73.0
94,0,3,uniform,0.4,simple,1.05,5,0.61,0.204,1.0,1.0,109.6,68.535,107.0
95,0,3,uniform,0.4,simple,1.05,7,0.6,0.184,1.0,1.0,108.0,61.502,78.0
96,0,3,uniform,0.4,simple,1.1,3,0.63,0.245,1.0,1.0,77.636,65.831,73.0
97,0,3,uniform,0.4,simple,1.1,5,0.6,0.184,1.0,1.0,101.111,67.07,74.0
98,0,3,uniform,0.4,simple,1.1,7,0.6,0.184,1.0,1.0,108.0,61.502,78.0
99,0,3,uniform,0.4,simple,1.15,3,0.61,0.204,1.0,1.0,72.0,66.465,66.5
100,0,3,uniform,0.4,simple,1.15,5,0.6,0.184,1.0,1.0,101.111,67.07,74.0
101,0,3,uniform,0.4,simple,1.15,7,0.59,0.163,1.0,1.0,111.75,64.255,106.5
102,0,3,uniform,0.4,simple,1.2,3,0.61,0.204,1.0,1.0,72.1,66.448,67.0
103,0,3,uniform,0.4,simple,1.2,5,0.59,0.163,1.0,1.0,106.25,69.447,107.0
104,0,3,uniform,0.4,simple,1.2,7,0.59,0.163,1.0,1.0,111.75,64.255,106.5
105,0,3,uniform,0.4,daytime,1.0,3,0.6,0.286,0.902,0.737,74.308,63.369,72.0
106,0,3,uniform,0.4,daytime,1.0,5,0.6,0.245,0.941,0.8,84.545,69.277,72.0
107,0,3,uniform,0.4,daytime,1.0,7,0.6,0.224,0.961,0.846,92.8,67.196,72.5
108,0,3,uniform,0.4,daytime,1.05,3,0.6,0.286,0.902,0.737,74.308,63.369,72.0
109,0,3,uniform,0.4,daytime,1.05,5,0.6,0.245,0.941,0.8,84.545,69.277,72.0
110,0,3,uniform,0.4,daytime,1.05,7,0.6,0.224,0.961,0.846,92.8,67.196,72.5
111,0,3,uniform,0.4,daytime,1.1,3,0.6,0.286,0.902,0.737,74.308,63.369,72.0
112,0,3,uniform,0.4,daytime,1.1,5,0.6,0.245,0.941,0.8,84.545,69.277,72.0
113,0,3,uniform,0.4,daytime,1.1,7,0.6,0.224,0.961,0.846,92.8,67.196,72.5
114,0,3,uniform,0.4,daytime,1.15,3,0.6,0.286,0.902,0.737,74.308,63.369,72.0
115,0,3,uniform,0.4,daytime,1.15,5,0.59,0.224,0.941,0.786,92.9,67.168,73.0
116,0,3,uniform,0.4,daytime,1.15,7,0.6,0.224,0.961,0.846,92.8,67.196,72.5
117,0,3,uniform,0.4,daytime,1.2,3,0.61,0.286,0.922,0.778,74.308,63.369,72.0
118,0,3,uniform,0.4,daytime,1.2,5,0.59,0.224,0.941,0.786,92.9,67.168,73.0
119,0,3,uniform,0.4,daytime,1.2,7,0.6,0.224,0.961,0.846,92.8,67.196,72.5
120,0,3,uniform,0.5,simple,1.0,3,0.62,0.245,0.98,0.923,77.727,65.807,73.0
121,0,3,uniform,0.5,simple,1.0,5,0.58,0.163,0.98,0.889,106.25,69.447,107.0
122,0,3,uniform,0.5,simple,1.0,7,0.58,0.163,0.98,0.889,111.75,64.255,106.5
123,0,3,uniform,0.5,simple,1.05,3,0.61,0.224,0.98,0.917,72.1,66.448,67.0
124,0,3,uniform,0.5,simple,1.05,5,0.59,0.163,1.0,1.0,106.25,69.447,107.0
125,0,3,uniform,0.5,simple,1.05,7,0.59,0.163,1.0,1.0,111.75,64.255,106.5
126,0,3,uniform,0.5,simple,1.1,3,0.61,0.204,1.0,1.0,72.1,66.448,67.0
127,0,3,uniform,0.5,simple,1.1,5,0.59,0.163,1.0,1.0,106.25,69.447,107.0
128,0,3,uniform,0.5,simple,1.1,7,0.59,0.163,1.0,1.0,111.75,64.255,106.5
129,0,3,uniform,0.5,simple,1.15,3,0.6,0.184,1.0,1.0,73.333,69.933,73.0
130,0,3,uniform,0.5,simple,1.15,5,0.59,0.163,1.0,1.0,106.25,69.447,107.0
131,0,3,uniform,0.5,simple,1.15,7,0.59,0.163,1.0,1.0,111.75,64.255,106.5
132,0,3,uniform,0.5,simple,1.2,3,0.6,0.184,1.0,1.0,73.333,69.933,73.0
133,0,3,uniform,0.5,simple,1.2,5,0.59,0.163,1.0,1.0,106.25,69.447,107.0
134,0,3,uniform,0.5,simple,1.2,7,0.59,0.163,1.0,1.0,111.875,64.18,107.0
135,0,3,uniform,0.5,daytime,1.0,3,0.59,0.265,0.902,0.722,74.583,65.878,66.0
136,0,3,uniform,0.5,daytime,1.0,5,0.6,0.245,0.941,0.8,84.727,69.171,72.0
137,0,3,uniform,0.5,daytime,1.0,7,0.59,0.204,0.961,0.833,96.667,69.72,73.0
138,0,3,uniform,0.5,daytime,1.05,3,0.58,0.245,0.902,0.706,67.364,64.101,60.0
139,0,3,uniform,0.5,daytime,1.05,5,0.59,0.224,0.941,0.786,93.1,67.022,73.0
140,0,3,uniform,0.5,daytime,1.05,7,0.59,0.204,0.961,0.833,96.667,69.72,73.0
141,0,3,uniform,0.5,daytime,1.1,3,0.58,0.245,0.902,0.706,67.364,64.101,60.0
142,0,3,uniform,0.5,daytime,1.1,5,0.59,0.224,0.941,0.786,93.1,67.022,73.0
143,0,3,uniform,0.5,daytime,1.1,7,0.59,0.204,0.961,0.833,96.667,69.72,73.0
144,0,3,uniform,0.5,daytime,1.15,3,0.59,0.245,0.922,0.75,67.455,64.108,60.0
145,0,3,uniform,0.5,daytime,1.15,5,0.59,0.224,0.941,0.786,93.2,66.991,73.5
146,0,3,uniform,0.5,daytime,1.15,7,0.59,0.204,0.961,0.833,96.889,69.574,73.0
147,0,3,uniform,0.5,daytime,1.2,3,0.59,0.245,0.922,0.75,67.455,64.108,60.0
148,0,3,uniform,0.5,daytime,1.2,5,0.6,0.224,0.961,0.846,93.2,66.991,73.5
149,0,3,uniform,0.5,daytime,1.2,7,0.59,0.204,0.961,0.833,96.889,69.574,73.0
150,0,3,uniform,0.6,simple,1.0,3,0.6,0.204,0.98,0.909,91.2,70.316,73.5
151,0,3,uniform,0.6,simple,1.0,5,0.58,0.163,0.98,0.889,106.25,69.447,107.0
152,0,3,uniform,0.6,simple,1.0,7,0.57,0.143,0.98,0.875,127.714,51.765,140.0
153,0,3,uniform,0.6,simple,1.05,3,0.59,0.184,0.98,0.9,94.556,73.356,74.0
154,0,3,uniform,0.6,simple,1.05,5,0.58,0.143,1.0,1.0,121.429,60.571,140.0
155,0,3,uniform,0.6,simple,1.05,7,0.58,0.143,1.0,1.0,127.714,51.765,140.0
156,0,3,uniform,0.6,simple,1.1,3,0.6,0.184,1.0,1.0,94.556,73.356,74.0
157,0,3,uniform,0.6,simple,1.1,5,0.58,0.143,1.0,1.0,121.429,60.571,140.0
158,0,3,uniform,0.6,simple,1.1,7,0.58,0.143,1.0,1.0,127.714,51.765,140.0
159,0,3,uniform,0.6,simple,1.15,3,0.59,0.163,1.0,1.0,106.375,69.257,107.0
160,0,3,uniform,0.6,simple,1.15,5,0.58,0.143,1.0,1.0,121.429,60.571,140.0
161,0,3,uniform,0.6,simple,1.15,7,0.58,0.143,1.0,1.0,127.857,51.615,140.0
162,0,3,uniform,0.6,simple,1.2,3,0.59,0.163,1.0,1.0,106.375,69.257,107.0
163,0,3,uniform,0.6,simple,1.2,5,0.58,0.143,1.0,1.0,121.429,60.571,140.0
164,0,3,uniform,0.6,simple,1.2,7,0.58,0.143,1.0,1.0,127.857,51.615,140.0
165,0,3,uniform,0.6,daytime,1.0,3,0.58,0.245,0.902,0.706,67.545,64.054,60.0
166,0,3,uniform,0.6,daytime,1.0,5,0.59,0.224,0.941,0.786,93.3,66.896,73.5
167,0,3,uniform,0.6,daytime,1.0,7,0.59,0.204,0.961,0.833,96.889,69.574,73.0
168,0,3,uniform,0.6,daytime,1.05,3,0.58,0.245,0.902,0.706,67.545,64.054,60.0
169,0,3,uniform,0.6,daytime,1.05,5,0.59,0.224,0.941,0.786,93.4,66.801,73.5
170,0,3,uniform,0.6,daytime,1.05,7,0.59,0.204,0.961,0.833,97.0,69.468,73.0
171,0,3,uniform,0.6,daytime,1.1,3,0.59,0.245,0.922,0.75,67.545,64.054,60.0
172,0,3,uniform,0.6,daytime,1.1,5,0.59,0.224,0.941,0.786,93.4,66.801,73.5
173,0,3,uniform,0.6,daytime,1.1,7,0.59,0.204,0.961,0.833,97.0,69.468,73.0
174,0,3,uniform,0.6,daytime,1.15,3,0.59,0.245,0.922,0.75,67.545,64.054,60.0
175,0,3,uniform,0.6,daytime,1.15,5,0.59,0.224,0.941,0.786,93.4,66.801,73.5
176,0,3,uniform,0.6,daytime,1.15,7,0.59,0.204,0.961,0.833,97.0,69.468,73.0
177,0,3,uniform,0.6,daytime,1.2,3,0.59,0.245,0.922,0.75,67.545,64.054,60.0
178,0,3,uniform,0.6,daytime,1.2,5,0.6,0.224,0.961,0.846,93.4,66.801,73.5
179,0,3,uniform,0.6,daytime,1.2,7,0.59,0.204,0.961,0.833,97.0,69.468,73.0
180,0,3,uniform,0.7,simple,1.0,3,0.58,0.163,0.98,0.889,88.25,65.608,73.5
181,0,3,uniform,0.7,simple,1.0,5,0.56,0.122,0.98,0.857,117.5,48.134,107.0
182,0,3,uniform,0.7,simple,1.0,7,0.56,0.122,0.98,0.857,117.5,48.134,107.0
183,0,3,uniform,0.7,simple,1.05,3,0.57,0.143,0.98,0.875,100.857,60.397,74.0
184,0,3,uniform,0.7,simple,1.05,5,0.57,0.122,1.0,1.0,117.5,48.134,107.0
185,0,3,uniform,0.7,simple,1.05,7,0.57,0.122,1.0,1.0,117.5,48.134,107.0
186,0,3,uniform,0.7,simple,1.1,3,0.58,0.143,1.0,1.0,101.0,60.325,74.0
187,0,3,uniform,0.7,simple,1.1,5,0.57,0.122,1.0,1.0,117.667,47.971,107.0
188,0,3,uniform,0.7,simple,1.1,7,0.57,0.122,1.0,1.0,117.667,47.971,107.0
189,0,3,uniform,0.7,simple,1.15,3,0.58,0.143,1.0,1.0,101.0,60.325,74.0
190,0,3,uniform,0.7,simple,1.15,5,0.57,0.122,1.0,1.0,117.667,47.971,107.0
191,0,3,uniform,0.7,simple,1.15,7,0.57,0.122,1.0,1.0,117.833,47.817,107.0
192,0,3,uniform,0.7,simple,1.2,3,0.58,0.143,1.0,1.0,102.0,60.086,79.0
193,0,3,uniform,0.7,simple,1.2,5,0.56,0.102,1.0,1.0,126.8,47.889,140.0
194,0,3,uniform,0.7,simple,1.2,7,0.56,0.102,1.0,1.0,126.8,47.889,140.0
195,0,3,uniform,0.7,daytime,1.0,3,0.58,0.224,0.922,0.733,78.1,63.766,73.5
196,0,3,uniform,0.7,daytime,1.0,5,0.58,0.204,0.941,0.769,107.889,60.898,81.0
197,0,3,uniform,0.7,daytime,1.0,7,0.59,0.204,0.961,0.833,107.889,60.898,81.0
198,0,3,uniform,0.7,daytime,1.05,3,0.58,0.224,0.922,0.733,78.1,63.766,73.5
199,0,3,uniform,0.7,daytime,1.05,5,0.58,0.204,0.941,0.769,107.889,60.898,81.0
200,0,3,uniform,0.7,daytime,1.05,7,0.59,0.204,0.961,0.833,107.889,60.898,81.0
201,0,3,uniform,0.7,daytime,1.1,3,0.58,0.224,0.922,0.733,78.4,63.786,73.5
202,0,3,uniform,0.7,daytime,1.1,5,0.59,0.204,0.961,0.833,108.111,60.803,83.0
203,0,3,uniform,0.7,daytime,1.1,7,0.59,0.204,0.961,0.833,108.111,60.803,83.0
204,0,3,uniform,0.7,daytime,1.15,3,0.59,0.224,0.941,0.786,78.4,63.786,73.5
205,0,3,uniform,0.7,daytime,1.15,5,0.59,0.204,0.961,0.833,108.111,60.803,83.0
206,0,3,uniform,0.7,daytime,1.15,7,0.59,0.204,0.961,0.833,108.111,60.803,83.0
207,0,3,uniform,0.7,daytime,1.2,3,0.59,0.224,0.941,0.786,78.5,63.896,73.5
208,0,3,uniform,0.7,daytime,1.2,5,0.59,0.204,0.961,0.833,108.222,60.877,83.0
209,0,3,uniform,0.7,daytime,1.2,7,0.59,0.204,0.961,0.833,108.222,60.877,83.0
210,0,3,uniform,0.8,simple,1.0,3,0.55,0.082,1.0,1.0,100.0,67.827,114.5
211,0,3,uniform,0.8,simple,1.0,5,0.54,0.061,1.0,1.0,133.0,42.166,155.0
212,0,3,uniform,0.8,simple,1.0,7,0.54,0.061,1.0,1.0,133.0,42.166,155.0
213,0,3,uniform,0.8,simple,1.05,3,0.55,0.082,1.0,1.0,100.0,67.827,114.5
214,0,3,uniform,0.8,simple,1.05,5,0.54,0.061,1.0,1.0,133.0,42.166,155.0
215,0,3,uniform,0.8,simple,1.05,7,0.54,0.061,1.0,1.0,133.0,42.166,155.0
216,0,3,uniform,0.8,simple,1.1,3,0.54,0.061,1.0,1.0,133.333,42.343,156.0
217,0,3,uniform,0.8,simple,1.1,5,0.54,0.061,1.0,1.0,133.333,42.343,156.0
218,0,3,uniform,0.8,simple,1.1,7,0.54,0.061,1.0,1.0,133.333,42.343,156.0
219,0,3,uniform,0.8,simple,1.15,3,0.54,0.061,1.0,1.0,133.333,42.343,156.0
220,0,3,uniform,0.8,simple,1.15,5,0.54,0.061,1.0,1.0,133.333,42.343,156.0
221,0,3,uniform,0.8,simple,1.15,7,0.54,0.061,1.0,1.0,133.333,42.343,156.0
222,0,3,uniform,0.8,simple,1.2,3,0.54,0.061,1.0,1.0,133.667,42.523,157.0
223,0,3,uniform,0.8,simple,1.2,5,0.54,0.061,1.0,1.0,133.667,42.523,157.0
224,0,3,uniform,0.8,simple,1.2,7,0.53,0.041,1.0,1.0,122.0,48.0,122.0
225,0,3,uniform,0.8,daytime,1.0,3,0.54,0.122,0.941,0.667,94.0,60.289,76.0
226,0,3,uniform,0.8,daytime,1.0,5,0.52,0.082,0.941,0.571,117.25,42.903,112.5
227,0,3,uniform,0.8,daytime,1.0,7,0.54,0.082,0.98,0.8,117.25,42.903,112.5
228,0,3,uniform,0.8,daytime,1.05,3,0.55,0.122,0.961,0.75,94.0,60.289,76.0
229,0,3,uniform,0.8,daytime,1.05,5,0.54,0.082,0.98,0.8,117.25,42.903,112.5
230,0,3,uniform,0.8,daytime,1.05,7,0.54,0.082,0.98,0.8,117.25,42.903,112.5
231,0,3,uniform,0.8,daytime,1.1,3,0.54,0.102,0.961,0.714,94.0,60.289,76.0
232,0,3,uniform,0.8,daytime,1.1,5,0.54,0.082,0.98,0.8,117.25,42.903,112.5
233,0,3,uniform,0.8,daytime,1.1,7,0.54,0.082,0.98,0.8,117.25,42.903,112.5
234,0,3,uniform,0.8,daytime,1.15,3,0.54,0.102,0.961,0.714,94.2,60.473,76.0
235,0,3,uniform,0.8,daytime,1.15,5,0.54,0.082,0.98,0.8,117.5,43.09,113.0
236,0,3,uniform,0.8,daytime,1.15,7,0.54,0.082,0.98,0.8,117.75,43.28,113.5
237,0,3,uniform,0.8,daytime,1.2,3,0.55,0.102,0.98,0.833,94.2,60.473,76.0
238,0,3,uniform,0.8,daytime,1.2,5,0.54,0.082,0.98,0.8,117.5,43.09,113.0
239,0,3,uniform,0.8,daytime,1.2,7,0.54,0.082,0.98,0.8,117.75,43.28,113.5
240,0,3,uniform,0.9,simple,1.0,3,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
241,0,3,uniform,0.9,simple,1.0,5,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
242,0,3,uniform,0.9,simple,1.0,7,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
243,0,3,uniform,0.9,simple,1.05,3,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
244,0,3,uniform,0.9,simple,1.05,5,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
245,0,3,uniform,0.9,simple,1.05,7,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
246,0,3,uniform,0.9,simple,1.1,3,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
247,0,3,uniform,0.9,simple,1.1,5,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
248,0,3,uniform,0.9,simple,1.1,7,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
249,0,3,uniform,0.9,simple,1.15,3,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
250,0,3,uniform,0.9,simple,1.15,5,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
251,0,3,uniform,0.9,simple,1.15,7,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
252,0,3,uniform,0.9,simple,1.2,3,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
253,0,3,uniform,0.9,simple,1.2,5,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
254,0,3,uniform,0.9,simple,1.2,7,0.51,0.0,1.0,0.0,999999999.0,0.0,999999999.0
255,0,3,uniform,0.9,daytime,1.0,3,0.53,0.041,1.0,1.0,75.5,74.5,75.5
256,0,3,uniform,0.9,daytime,1.0,5,0.52,0.02,1.0,1.0,150.0,0.0,150.0
257,0,3,uniform,0.9,daytime,1.0,7,0.52,0.02,1.0,1.0,151.0,0.0,151.0
258,0,3,uniform,0.9,daytime,1.05,3,0.53,0.041,1.0,1.0,75.5,74.5,75.5
259,0,3,uniform,0.9,daytime,1.05,5,0.52,0.02,1.0,1.0,150.0,0.0,150.0
260,0,3,uniform,0.9,daytime,1.05,7,0.52,0.02,1.0,1.0,151.0,0.0,151.0
261,0,3,uniform,0.9,daytime,1.1,3,0.52,0.02,1.0,1.0,150.0,0.0,150.0
262,0,3,uniform,0.9,daytime,1.1,5,0.52,0.02,1.0,1.0,150.0,0.0,150.0
263,0,3,uniform,0.9,daytime,1.1,7,0.52,0.02,1.0,1.0,151.0,0.0,151.0
264,0,3,uniform,0.9,daytime,1.15,3,0.52,0.02,1.0,1.0,150.0,0.0,150.0
265,0,3,uniform,0.9,daytime,1.15,5,0.52,0.02,1.0,1.0,150.0,0.0,150.0
266,0,3,uniform,0.9,daytime,1.15,7,0.52,0.02,1.0,1.0,151.0,0.0,151.0
267,0,3,uniform,0.9,daytime,1.2,3,0.52,0.02,1.0,1.0,150.0,0.0,150.0
268,0,3,uniform,0.9,daytime,1.2,5,0.52,0.02,1.0,1.0,150.0,0.0,150.0
